# SA for random K-SAT
# K = 3   N = 128   M = 496   seed = 836363190
# alpha = 3.875000   nIter = 128  Tmax = 0.200000
# 1:lowestUnsat  2:runTime
0 16
0 8
1 128
2 128
1 128
1 128
1 128
0 66
0 22
0 29
0 24
0 15
1 128
0 75
1 128
1 128
0 36
0 37
1 128
1 128
0 7
1 128
0 14
0 20
0 26
0 46
0 85
1 128
0 9
1 128
1 128
1 128
0 13
2 128
0 41
0 13
2 128
0 12
2 128
0 22
2 128
1 128
0 28
0 11
0 9
1 128
2 128
2 128
2 128
2 128
0 11
1 128
0 93
0 43
0 22
1 128
1 128
0 13
0 18
0 7
2 128
1 128
0 25
0 126
0 51
0 9
0 20
0 69
0 21
0 51
0 32
0 22
0 40
1 128
0 20
1 128
0 8
0 29
0 13
0 55
1 128
0 31
1 128
0 19
1 128
0 13
1 128
0 12
0 84
0 10
0 29
0 16
0 7
1 128
0 7
0 5
0 10
0 25
1 128
0 61
2 128
1 128
0 15
1 128
1 128
1 128
2 128
1 128
0 34
0 30
0 10
2 128
0 8
0 41
0 27
1 128
0 16
1 128
1 128
0 32
1 128
0 64
0 43
0 5
2 128
1 128
0 12
1 128
1 128
0 13
1 128
1 128
2 128
0 122
0 14
0 26
1 128
0 6
0 17
0 13
1 128
1 128
2 128
0 18
0 29
0 16
2 128
1 128
0 21
0 22
0 17
1 128
0 16
0 21
2 128
1 128
0 88
0 6
0 112
1 128
0 11
0 5
0 24
1 128
1 128
0 47
0 29
1 128
1 128
0 23
0 116
0 10
1 128
0 19
2 128
0 17
0 38
1 128
0 76
0 9
1 128
0 18
0 36
0 17
0 22
1 128
1 128
0 14
1 128
0 6
1 128
1 128
1 128
0 5
1 128
0 15
1 128
0 5
1 128
0 16
0 8
0 10
1 128
2 128
0 74
1 128
0 116
0 40
0 25
1 128
1 128
0 24
0 49
2 128
1 128
0 20
1 128
0 5
2 128
2 128
0 5
3 128
0 19
1 128
0 39
1 128
0 6
0 29
0 59
0 35
1 128
0 8
0 8
0 22
1 128
0 36
0 84
0 25
0 66
0 14
0 22
2 128
2 128
0 16
1 128
1 128
0 113
1 128
0 10
0 72
1 128
0 13
1 128
0 46
2 128
2 128
1 128
2 128
0 10
2 128
0 25
0 110
0 26
0 13
0 11
1 128
0 11
1 128
0 13
1 128
0 31
0 35
1 128
2 128
0 14
0 65
0 35
0 10
0 25
3 128
1 128
2 128
0 56
1 128
1 128
0 7
0 12
1 128
0 39
0 22
0 18
0 10
0 6
0 12
0 14
0 59
1 128
0 14
0 38
1 128
0 8
1 128
0 63
1 128
0 122
0 26
1 128
0 8
2 128
0 68
1 128
1 128
0 24
0 12
1 128
0 34
0 10
1 128
0 4
0 26
0 9
1 128
3 128
0 49
0 13
1 128
1 128
0 114
1 128
0 15
1 128
1 128
1 128
0 30
2 128
0 65
2 128
0 44
0 18
1 128
1 128
0 78
0 60
1 128
0 40
0 46
1 128
0 81
0 10
0 7
1 128
0 12
1 128
0 30
0 15
0 60
0 71
1 128
0 22
1 128
0 125
0 11
1 128
0 61
0 11
0 30
0 122
1 128
0 35
1 128
0 10
1 128
1 128
1 128
0 40
2 128
0 51
0 33
0 56
0 73
0 15
1 128
0 11
0 11
1 128
1 128
0 8
1 128
0 81
0 21
0 98
1 128
0 16
0 31
0 54
0 30
0 23
0 24
0 49
0 63
0 9
1 128
0 8
1 128
0 8
4 128
1 128
0 23
1 128
0 6
0 7
0 7
1 128
0 18
1 128
0 15
3 128
1 128
3 128
0 22
1 128
1 128
0 16
2 128
0 15
0 85
2 128
0 85
0 15
0 26
0 6
0 78
0 4
1 128
1 128
0 42
0 7
0 9
1 128
0 24
0 38
0 10
2 128
0 51
