# SA for random K-SAT
# K = 3   N = 32768   M = 122880   seed = 957716797
# alpha = 3.750000   nIter = 131072  Tmax = 0.200000
# 1:lowestUnsat  2:runTime
0 51149
0 50535
0 51525
0 48940
0 51520
0 52639
0 52110
0 52604
0 50404
0 50090
0 52877
0 49686
0 52695
0 50934
0 50195
0 52445
0 51945
0 51519
0 52554
0 52198
0 52917
0 50940
0 53774
0 52205
0 55464
0 53544
0 51836
0 48504
0 53156
0 53666
0 52625
0 50194
0 52253
0 52023
0 54257
0 50075
0 51440
0 52157
0 53316
0 51351
0 52465
0 53680
0 48746
0 49632
0 51697
0 52039
0 52481
0 51064
0 52173
0 50977
0 52984
0 52783
0 50390
0 53207
0 52958
0 51022
0 53206
0 51191
0 49437
0 49954
0 52710
0 51827
0 51332
0 51690
0 52136
0 54018
0 50508
0 51120
0 51379
0 53066
0 48595
0 51050
0 50107
0 52779
0 52326
0 50646
0 48605
0 52159
0 53104
0 49839
0 52089
0 53165
0 50622
0 52333
0 49153
0 52421
0 48713
0 52648
0 51531
0 52462
0 52096
0 51759
0 49583
0 50508
0 51973
0 51647
0 49883
0 52668
0 53824
0 52461
0 52369
0 50385
0 48905
0 54215
0 51914
0 55650
0 52124
0 49643
0 51880
0 52524
0 50706
0 51404
0 52822
0 50675
0 53020
0 52087
0 50860
0 49803
0 54454
0 51846
0 49704
0 51003
0 48570
0 52226
0 52358
0 52814
0 50266
0 51653
0 52208
0 49999
0 50212
0 50785
0 55552
0 52596
0 50093
0 50841
0 52456
0 52003
0 52651
0 53524
0 53401
0 52565
0 51563
0 53002
0 50396
0 47664
0 50667
0 51510
0 51459
0 52241
0 46419
0 51506
0 49857
0 50561
0 48553
0 52039
0 51525
0 46678
0 51188
0 49528
0 52705
0 52440
0 50935
0 52163
0 50274
0 49761
0 49883
0 51473
0 52123
0 50799
0 50778
0 54549
0 49827
0 52356
0 50952
0 54054
0 50445
0 51733
0 54403
0 52017
0 47071
0 52339
0 52625
0 50545
0 52472
0 48619
0 49358
0 53116
0 50949
0 51724
0 50448
0 53450
0 53990
0 53262
0 51811
0 52302
0 51566
0 52266
0 54009
0 51381
0 52556
0 52455
0 53453
0 52592
0 51312
0 49207
0 52956
0 53072
0 50720
0 52502
0 50480
0 51158
0 50249
0 49081
0 53838
0 48938
0 50374
0 51301
0 51222
0 51544
0 49697
0 52054
0 52218
0 50979
0 51800
0 50965
0 50596
0 52744
0 50661
0 52236
0 53136
0 48353
0 51624
0 51326
0 53683
0 49902
0 48821
0 52560
0 54093
0 50788
0 52199
0 51592
0 50072
0 54213
0 50987
0 49518
0 49831
0 51175
0 49678
0 49663
0 50345
0 51506
0 51396
0 51173
0 52530
0 52902
0 50533
0 51394
0 49787
0 51569
0 48845
0 49574
0 51457
0 51441
0 50374
0 51987
0 49025
0 50509
0 50720
0 51100
0 51006
0 53824
0 50826
0 51343
0 51891
0 52198
0 51831
0 51447
0 52738
0 52486
0 51179
0 52825
0 50991
0 53025
0 51124
0 52845
0 51954
0 49377
0 51534
0 51656
0 51498
0 49051
0 50999
0 51725
0 52941
0 51699
0 51214
0 53153
0 54541
0 51895
0 51397
0 51003
0 46264
0 53847
0 51032
0 50158
0 51789
0 51954
0 52318
0 49121
0 53902
0 50351
0 50658
0 50476
0 51614
0 50648
0 50259
0 51517
0 46175
0 52009
0 48643
0 49574
0 51008
0 51018
0 52658
0 53478
0 51894
0 52905
0 54432
0 53516
0 52546
0 53256
0 48359
0 53486
0 51932
0 52658
0 48745
0 50897
0 51651
0 54149
0 53589
0 51514
0 48747
0 53426
0 51702
0 50457
0 52463
0 47943
0 53365
0 52211
0 54548
0 49045
0 51274
0 52274
0 51789
0 52982
0 52283
0 49682
0 52554
0 50869
0 51386
0 52894
0 51249
0 49585
0 52269
0 50360
0 51371
0 50370
0 50844
0 52027
0 52573
0 50864
0 51979
0 52737
0 52886
0 52233
0 52885
0 50572
0 49206
0 46343
0 52021
0 53428
0 51691
0 49189
0 53683
0 52188
0 50258
0 53169
0 53417
0 53117
0 53869
0 51016
0 51251
0 50666
0 52026
0 52009
0 53393
0 52379
0 52234
0 51810
0 52724
0 51376
0 50957
0 50851
0 50398
0 50320
0 49766
0 53493
0 50962
0 53441
0 51692
0 51746
0 51070
0 50471
0 54865
0 52104
0 53194
0 50663
0 54468
0 52327
0 50736
0 48865
0 53451
0 52440
0 51210
0 49701
0 52074
0 50602
0 51696
0 51725
0 48334
0 51876
0 51193
0 50696
0 53077
0 52216
0 53196
0 53527
0 49903
0 49653
0 52400
0 51106
0 52011
0 50001
0 51979
0 52943
0 51635
0 51806
0 49297
0 52728
0 52521
0 49364
0 50838
0 53640
0 51795
0 52499
0 51923
0 49989
0 53376
0 52945
0 51955
0 51810
0 52462
0 54299
0 50603
0 51763
0 50233
0 50188
0 52771
0 51387
0 50964
0 52006
0 53007
0 51948
0 52220
0 51972
0 51023
0 51448
0 51098
0 50445
0 51317
0 50083
0 50343
0 55051
0 50867
0 49749
0 51673
0 53812
0 46914
0 52393
0 52822
0 47435
0 49560
0 48305
0 49397
0 54520
0 52844
0 52761
0 51457
0 50561
0 52017
0 52051
0 53004
0 53271
0 51219
0 53054
0 52321
0 53714
0 53856
0 52685
0 48985
0 46760
0 51404
0 53388
0 49610
0 52642
0 51422
0 51299
0 50065
0 49909
0 51663
0 51104
0 49985
0 50293
0 53799
0 53470
0 49792
0 52856
0 51176
0 53181
0 51379
0 51903
0 51446
0 52943
0 54423
0 51288
0 51419
0 51961
0 51201
0 52900
0 51112
0 49572
0 51842
0 50729
0 51742
0 50615
0 49878
0 53979
0 48406
0 47385
0 51326
0 52758
0 50316
0 53387
0 53147
0 49478
0 50023
0 49068
0 51987
0 50612
0 49988
0 50942
0 51430
0 53007
0 51452
0 52342
0 49853
0 50417
0 52251
0 52335
0 46774
0 48793
0 52492
0 52462
0 52518
0 51467
0 52428
0 49908
0 49929
0 53007
0 50280
0 50271
0 50051
0 47362
0 52492
0 52444
0 52005
0 51548
0 54474
0 51258
0 47926
0 52449
0 52632
0 49275
0 51289
0 49512
0 50660
0 53954
0 50827
0 51299
0 53839
0 49446
0 53762
0 47861
0 51059
0 52853
0 50737
0 53058
0 53324
0 49930
0 49630
0 50965
0 52350
0 52678
0 52018
0 52331
0 52297
0 50415
0 51711
0 49178
0 53165
0 47131
0 52875
0 50517
0 53412
0 51473
0 52555
0 53205
0 51985
0 51117
0 50376
0 52023
0 52806
0 50554
0 52994
0 52845
0 52462
0 53905
0 50576
0 51831
0 52288
0 53177
0 50741
0 52725
0 53003
0 47181
0 52431
0 52462
0 52299
0 52156
0 53020
0 53274
0 53952
0 51222
0 48989
0 53635
0 52049
0 53960
0 52117
0 51681
0 52356
0 51943
0 47341
0 53644
0 51315
0 53368
0 50543
0 52686
0 52610
0 52277
0 47082
0 53279
0 55090
0 50750
0 53291
0 51574
0 53791
0 54088
0 53869
0 51914
0 52502
0 50884
0 52282
0 50556
0 50263
0 51185
0 49872
0 50412
