# SA for random K-SAT
# K = 4   N = 16384   M = 139264   seed = 2609320970
# alpha = 8.500000   nIter = 131072  Tmax = 0.200000
# 1:lowestUnsat  2:runTime
0 39862
0 43429
0 40014
0 39068
0 42764
0 41264
0 43483
0 36966
0 38205
0 39060
0 42548
0 43978
0 41396
0 39071
0 38448
0 37612
0 39223
0 40115
0 35778
0 34959
0 41145
0 40111
0 40264
0 35867
0 37757
0 39482
0 42680
0 37128
0 39284
0 42473
0 39017
0 39188
0 40309
0 40379
0 37668
0 41984
0 38807
0 36565
0 41464
0 40357
0 41432
0 39634
0 41915
0 41113
0 42107
0 42969
0 40516
0 40488
0 40045
0 41365
0 40109
0 41660
0 41807
0 41125
0 39137
0 44273
0 42026
0 41388
0 41504
0 41128
0 41864
0 42538
0 39823
0 39073
0 36241
0 40431
0 41173
0 37034
0 40088
0 37949
0 41816
0 41382
0 40197
0 41492
0 42871
0 40718
0 41097
0 41710
0 41486
0 42809
0 39268
0 38368
0 42700
0 40487
0 37130
0 41912
0 37795
0 42457
0 41184
0 41982
0 37772
0 41369
0 39531
0 40345
0 41479
0 41445
0 43401
0 40581
0 37491
0 38297
0 41815
0 38359
0 40480
0 36672
0 38404
0 36879
0 40699
0 40154
0 42391
0 41051
0 39973
0 41590
0 36959
0 41598
0 40007
0 39681
0 38971
0 40668
0 40039
0 40193
0 38834
0 37792
0 37789
0 40730
0 39435
0 39936
0 36301
0 41898
0 38538
0 36080
0 36030
0 39088
0 41521
0 40561
0 37221
0 39111
0 38780
0 42778
0 40047
0 40740
0 39945
0 36803
0 39715
0 37445
0 39760
0 42564
0 41050
0 39504
0 39100
0 40261
0 41628
0 39282
0 42187
0 39829
0 43003
0 38755
0 41189
0 35280
0 40463
0 38748
0 39475
0 43330
0 43493
0 37313
0 43438
0 41541
0 36225
0 38774
0 36169
0 39984
0 41217
0 39284
0 39462
0 39216
0 40184
0 41311
0 42081
0 39810
0 39688
0 40182
0 39946
0 37756
0 39311
0 39904
0 43093
0 36293
0 38427
0 39434
0 39757
0 39008
0 40710
0 40284
0 42944
0 43280
0 41035
0 41426
0 39399
0 40912
0 41877
0 41629
0 41646
0 41234
0 44025
0 41366
0 42312
0 38649
0 40733
0 41077
0 41899
0 38471
0 40119
0 39581
0 42695
0 40387
0 40795
0 41021
0 41102
0 41518
0 42302
0 39833
0 38422
0 38550
0 40911
0 36995
0 39601
0 41352
0 38968
0 38776
0 38946
0 40055
0 42026
0 42214
0 35441
0 42334
0 40789
0 40053
0 41866
0 39956
0 42577
0 41474
0 38294
0 39359
0 38175
0 40950
0 41264
0 34852
0 38351
0 38447
0 41387
0 41077
0 41030
0 40940
0 42953
0 41072
0 40105
0 40478
0 41534
0 33918
0 42274
0 38436
0 37193
0 38547
0 40687
0 37989
0 41801
0 40921
0 37510
0 42713
0 38042
0 38325
0 39609
0 37122
0 41985
0 40495
0 39566
0 40196
0 41124
0 39286
0 39273
0 42068
0 38962
0 39394
0 42907
0 41239
0 40137
0 39690
0 35448
0 39687
0 35408
0 38054
0 35290
0 41479
0 38151
0 43216
0 39722
0 39539
0 39774
0 42297
0 39477
0 38978
0 39868
0 39742
0 38302
0 38558
0 40882
0 37011
0 40010
0 40348
0 40150
0 41114
0 41653
0 41168
0 40305
0 38954
0 41473
0 40456
0 39980
0 41048
0 37667
0 41437
0 41614
0 40054
0 42411
0 40310
0 36788
0 38743
0 39548
0 41134
0 39693
0 41823
0 40661
0 40636
0 40425
0 40866
0 36880
0 43524
0 40306
0 40421
0 38139
0 38779
0 40931
0 41659
0 43554
0 42249
0 41171
0 37778
0 39574
0 40311
0 40883
0 39046
0 37280
0 43973
0 39879
0 39582
0 40530
0 40303
0 42532
0 38425
0 40904
0 40594
0 39447
0 39161
0 40324
0 37324
0 42167
0 41752
0 39952
0 40451
0 38957
0 41951
0 40450
0 39685
0 40797
0 40684
0 39035
0 43810
0 41083
0 38328
0 40670
0 42168
0 43090
0 39576
0 38912
0 40495
0 45169
0 41384
0 41873
0 37863
0 40587
0 39483
0 39363
0 40897
0 39603
0 42244
0 41678
0 42303
0 41510
0 42301
0 42301
0 37158
0 40033
0 38339
0 42018
0 41400
0 42590
0 39087
0 40350
0 39309
0 41103
0 43403
0 42739
0 41299
0 42823
0 41721
0 41658
0 39933
0 39679
0 38266
0 41221
0 40046
0 40696
0 39901
0 42100
0 39303
0 42617
0 41169
0 38621
0 41992
0 41631
0 41640
0 39318
0 41555
0 39347
0 39338
0 40733
0 38600
0 42995
0 28975
0 41614
0 39313
0 40844
0 42037
0 40077
0 38739
0 40827
0 37702
0 37857
0 40353
0 37639
0 41915
0 36825
0 41567
0 40863
0 40776
0 41721
0 43186
0 39773
0 39045
0 41391
0 39491
0 41261
