# SA for random K-SAT
# K = 4   N = 512   M = 4352   seed = 2131690214
# alpha = 8.500000   nIter = 2048  Tmax = 0.200000
# 1:lowestUnsat  2:runTime
0 203
0 151
0 152
2 2048
0 1077
0 133
0 233
1 2048
1 2048
0 396
0 576
0 131
0 115
0 559
0 293
0 308
0 58
1 2048
0 361
0 92
0 370
0 655
0 179
0 98
0 264
0 230
0 98
0 2002
1 2048
0 1907
0 339
0 362
0 419
1 2048
0 144
0 301
0 536
0 299
0 188
0 100
0 193
0 851
0 169
0 35
0 146
0 236
0 272
0 384
0 41
1 2048
1 2048
0 640
0 196
0 104
0 266
0 282
0 96
0 102
0 504
0 470
0 355
0 200
0 481
0 225
0 504
0 71
0 282
0 1829
0 310
2 2048
0 756
0 93
0 349
1 2048
0 314
0 164
0 642
0 272
0 395
0 526
0 481
0 258
0 128
0 228
0 113
0 760
0 111
1 2048
0 863
0 188
0 118
0 201
0 295
0 112
0 85
0 74
1 2048
0 65
0 190
0 346
0 76
1 2048
1 2048
0 464
0 206
0 209
0 99
0 103
0 236
0 316
0 95
0 245
0 87
0 70
0 302
0 271
0 293
0 571
0 297
0 168
0 359
0 562
0 238
0 195
0 397
0 37
0 112
0 337
0 42
0 65
1 2048
0 245
0 168
0 278
1 2048
0 264
0 335
0 133
0 404
0 222
0 335
0 124
0 751
0 56
0 109
0 203
0 1184
0 510
0 69
0 487
1 2048
0 71
0 116
0 487
0 426
0 881
0 102
0 256
0 459
0 91
0 286
0 116
0 151
0 309
0 147
0 88
0 259
0 392
0 675
0 1667
1 2048
0 170
0 163
1 2048
0 1059
0 116
0 155
0 226
0 1207
0 109
0 173
0 200
0 75
0 120
1 2048
0 378
0 280
0 88
0 196
0 180
0 144
0 143
0 197
0 327
0 282
0 351
0 245
0 100
0 310
0 93
0 301
0 182
0 499
0 115
2 2048
0 884
0 327
0 181
0 922
2 2048
0 159
0 178
0 225
0 333
0 132
0 136
0 186
0 896
0 197
0 162
0 117
0 707
0 208
0 524
0 762
0 962
0 75
0 477
0 127
0 547
0 67
0 642
0 404
0 559
0 724
0 478
0 125
0 604
0 549
0 306
0 387
0 243
0 100
0 97
0 1040
0 243
0 664
0 779
0 98
0 312
1 2048
0 599
0 320
0 413
0 211
0 1358
0 243
0 122
1 2048
0 317
0 228
0 278
0 297
0 569
0 291
0 355
0 56
0 66
0 583
0 289
0 296
0 460
0 80
0 275
0 509
0 140
0 90
0 175
1 2048
0 475
0 258
0 729
0 129
0 111
0 131
0 304
0 385
0 444
0 116
0 628
0 298
0 159
0 327
0 118
0 143
0 212
0 141
