# SA for random K-SAT
# K = 3   N = 8192   M = 32768   seed = 2663166239
# alpha = 4.000000   nIter = 2048  Tmax = 0.200000
# 1:lowestUnsat  2:runTime
2 2048
5 2048
1 2048
9 2048
10 2048
8 2048
12 2048
7 2048
6 2048
2 2048
3 2048
4 2048
4 2048
7 2048
5 2048
8 2048
5 2048
5 2048
4 2048
4 2048
2 2048
4 2048
3 2048
6 2048
13 2048
3 2048
7 2048
5 2048
2 2048
6 2048
5 2048
9 2048
6 2048
4 2048
3 2048
7 2048
9 2048
5 2048
8 2048
4 2048
7 2048
2 2048
7 2048
6 2048
4 2048
6 2048
9 2048
5 2048
8 2048
9 2048
2 2048
3 2048
9 2048
7 2048
5 2048
5 2048
1 2048
4 2048
4 2048
5 2048
6 2048
1 2048
10 2048
6 2048
2 2048
4 2048
9 2048
7 2048
3 2048
4 2048
5 2048
4 2048
10 2048
3 2048
12 2048
6 2048
4 2048
4 2048
6 2048
4 2048
5 2048
4 2048
7 2048
3 2048
6 2048
3 2048
5 2048
3 2048
11 2048
5 2048
4 2048
4 2048
4 2048
9 2048
3 2048
3 2048
3 2048
4 2048
3 2048
4 2048
5 2048
1 2048
6 2048
9 2048
10 2048
7 2048
6 2048
9 2048
2 2048
1 2048
5 2048
2 2048
6 2048
5 2048
3 2048
9 2048
3 2048
8 2048
9 2048
5 2048
8 2048
2 2048
3 2048
5 2048
2 2048
3 2048
7 2048
4 2048
5 2048
3 2048
6 2048
4 2048
4 2048
7 2048
4 2048
2 2048
5 2048
3 2048
8 2048
5 2048
2 2048
2 2048
9 2048
2 2048
6 2048
5 2048
5 2048
6 2048
9 2048
4 2048
6 2048
7 2048
5 2048
7 2048
5 2048
4 2048
1 2048
9 2048
5 2048
0 1780
4 2048
6 2048
2 2048
2 2048
5 2048
3 2048
4 2048
1 2048
3 2048
6 2048
8 2048
3 2048
6 2048
7 2048
5 2048
6 2048
3 2048
7 2048
4 2048
2 2048
2 2048
11 2048
3 2048
4 2048
3 2048
4 2048
7 2048
6 2048
4 2048
6 2048
7 2048
3 2048
2 2048
6 2048
4 2048
0 1627
3 2048
11 2048
4 2048
7 2048
7 2048
2 2048
1 2048
3 2048
3 2048
5 2048
6 2048
5 2048
1 2048
5 2048
1 2048
5 2048
5 2048
6 2048
6 2048
7 2048
7 2048
2 2048
0 1977
6 2048
3 2048
5 2048
3 2048
7 2048
3 2048
7 2048
5 2048
3 2048
3 2048
5 2048
3 2048
2 2048
1 2048
2 2048
9 2048
10 2048
6 2048
8 2048
2 2048
3 2048
5 2048
3 2048
7 2048
3 2048
9 2048
10 2048
3 2048
2 2048
4 2048
13 2048
7 2048
1 2048
9 2048
7 2048
4 2048
8 2048
4 2048
6 2048
4 2048
3 2048
12 2048
5 2048
4 2048
6 2048
4 2048
4 2048
6 2048
4 2048
5 2048
2 2048
7 2048
5 2048
6 2048
6 2048
2 2048
9 2048
3 2048
4 2048
3 2048
7 2048
9 2048
4 2048
6 2048
5 2048
10 2048
8 2048
9 2048
5 2048
4 2048
4 2048
2 2048
3 2048
6 2048
7 2048
5 2048
4 2048
9 2048
4 2048
5 2048
10 2048
6 2048
8 2048
3 2048
6 2048
3 2048
5 2048
10 2048
2 2048
1 2048
8 2048
4 2048
6 2048
7 2048
7 2048
3 2048
3 2048
6 2048
3 2048
3 2048
3 2048
6 2048
4 2048
4 2048
5 2048
6 2048
9 2048
5 2048
2 2048
9 2048
0 1947
4 2048
3 2048
0 1235
6 2048
5 2048
5 2048
2 2048
1 2048
2 2048
5 2048
3 2048
7 2048
4 2048
7 2048
5 2048
7 2048
5 2048
7 2048
5 2048
4 2048
3 2048
2 2048
7 2048
7 2048
4 2048
5 2048
4 2048
8 2048
3 2048
9 2048
6 2048
10 2048
2 2048
7 2048
3 2048
2 2048
10 2048
4 2048
3 2048
2 2048
6 2048
4 2048
5 2048
2 2048
4 2048
3 2048
3 2048
2 2048
5 2048
3 2048
3 2048
4 2048
0 1856
4 2048
6 2048
4 2048
3 2048
7 2048
6 2048
8 2048
7 2048
5 2048
3 2048
5 2048
7 2048
5 2048
5 2048
6 2048
3 2048
7 2048
1 2048
6 2048
2 2048
3 2048
4 2048
5 2048
5 2048
7 2048
3 2048
7 2048
5 2048
8 2048
5 2048
4 2048
5 2048
6 2048
8 2048
7 2048
3 2048
4 2048
5 2048
3 2048
4 2048
6 2048
6 2048
4 2048
2 2048
4 2048
7 2048
6 2048
7 2048
8 2048
2 2048
4 2048
4 2048
6 2048
9 2048
10 2048
6 2048
1 2048
6 2048
8 2048
4 2048
5 2048
7 2048
10 2048
12 2048
6 2048
6 2048
6 2048
5 2048
3 2048
6 2048
8 2048
3 2048
0 1326
3 2048
4 2048
8 2048
0 1802
7 2048
4 2048
3 2048
3 2048
5 2048
4 2048
5 2048
6 2048
8 2048
8 2048
8 2048
12 2048
7 2048
8 2048
1 2048
5 2048
7 2048
5 2048
4 2048
5 2048
6 2048
6 2048
11 2048
4 2048
6 2048
4 2048
6 2048
1 2048
10 2048
7 2048
8 2048
5 2048
5 2048
7 2048
6 2048
1 2048
5 2048
6 2048
5 2048
3 2048
7 2048
0 1838
2 2048
3 2048
4 2048
4 2048
4 2048
7 2048
4 2048
4 2048
4 2048
9 2048
3 2048
2 2048
1 2048
7 2048
5 2048
6 2048
5 2048
2 2048
9 2048
7 2048
2 2048
2 2048
3 2048
3 2048
6 2048
4 2048
2 2048
4 2048
4 2048
8 2048
2 2048
9 2048
6 2048
4 2048
7 2048
7 2048
5 2048
5 2048
6 2048
7 2048
1 2048
9 2048
4 2048
6 2048
4 2048
7 2048
4 2048
1 2048
7 2048
3 2048
7 2048
2 2048
4 2048
3 2048
3 2048
2 2048
1 2048
4 2048
6 2048
2 2048
3 2048
5 2048
14 2048
4 2048
4 2048
2 2048
0 1638
5 2048
1 2048
7 2048
6 2048
0 1953
6 2048
9 2048
7 2048
5 2048
9 2048
6 2048
4 2048
5 2048
3 2048
4 2048
6 2048
4 2048
2 2048
5 2048
11 2048
3 2048
6 2048
11 2048
3 2048
7 2048
5 2048
3 2048
2 2048
5 2048
6 2048
4 2048
2 2048
6 2048
2 2048
4 2048
11 2048
3 2048
4 2048
5 2048
5 2048
3 2048
3 2048
5 2048
4 2048
5 2048
2 2048
4 2048
3 2048
6 2048
8 2048
6 2048
5 2048
4 2048
6 2048
6 2048
7 2048
5 2048
5 2048
2 2048
4 2048
6 2048
6 2048
4 2048
7 2048
3 2048
3 2048
3 2048
5 2048
0 1901
5 2048
7 2048
7 2048
3 2048
7 2048
2 2048
3 2048
4 2048
4 2048
7 2048
5 2048
4 2048
2 2048
4 2048
5 2048
4 2048
1 2048
6 2048
9 2048
7 2048
7 2048
7 2048
11 2048
5 2048
8 2048
9 2048
6 2048
3 2048
7 2048
4 2048
8 2048
5 2048
2 2048
6 2048
9 2048
1 2048
7 2048
8 2048
3 2048
2 2048
1 2048
12 2048
4 2048
7 2048
5 2048
3 2048
2 2048
10 2048
2 2048
7 2048
6 2048
7 2048
3 2048
9 2048
9 2048
7 2048
6 2048
5 2048
2 2048
5 2048
1 2048
3 2048
5 2048
7 2048
2 2048
9 2048
4 2048
3 2048
1 2048
6 2048
6 2048
6 2048
2 2048
9 2048
5 2048
3 2048
1 2048
7 2048
8 2048
3 2048
6 2048
5 2048
9 2048
4 2048
6 2048
5 2048
7 2048
4 2048
12 2048
4 2048
1 2048
7 2048
4 2048
3 2048
1 2048
1 2048
7 2048
3 2048
8 2048
2 2048
5 2048
10 2048
5 2048
