# SA for random K-SAT
# K = 4   N = 8192   M = 73728   seed = 3454874381
# alpha = 9.000000   nIter = 8192  Tmax = 0.200000
# 1:lowestUnsat  2:runTime
6 8192
8 8192
3 8192
4 8192
4 8192
5 8192
0 5518
0 4803
6 8192
0 5149
4 8192
1 8192
7 8192
4 8192
3 8192
7 8192
2 8192
2 8192
3 8192
0 4994
3 8192
1 8192
13 8192
6 8192
1 8192
4 8192
5 8192
13 8192
9 8192
1 8192
4 8192
3 8192
0 6299
3 8192
3 8192
0 2601
1 8192
2 8192
5 8192
3 8192
4 8192
0 7867
0 5278
5 8192
2 8192
0 5952
0 5385
4 8192
6 8192
1 8192
0 7358
7 8192
1 8192
1 8192
2 8192
6 8192
8 8192
2 8192
0 5959
1 8192
0 3078
2 8192
3 8192
5 8192
2 8192
5 8192
6 8192
11 8192
0 4934
1 8192
5 8192
6 8192
4 8192
4 8192
1 8192
1 8192
2 8192
7 8192
2 8192
2 8192
8 8192
7 8192
1 8192
2 8192
5 8192
4 8192
7 8192
0 7099
2 8192
2 8192
5 8192
2 8192
1 8192
0 6870
4 8192
5 8192
2 8192
2 8192
5 8192
3 8192
2 8192
2 8192
0 7311
6 8192
9 8192
3 8192
3 8192
3 8192
2 8192
4 8192
1 8192
10 8192
3 8192
4 8192
1 8192
6 8192
1 8192
5 8192
0 3634
5 8192
4 8192
4 8192
1 8192
2 8192
0 3890
0 5898
0 3494
1 8192
2 8192
3 8192
1 8192
0 4457
4 8192
9 8192
0 5536
6 8192
4 8192
3 8192
2 8192
6 8192
2 8192
7 8192
1 8192
1 8192
4 8192
6 8192
4 8192
1 8192
3 8192
1 8192
1 8192
0 6281
5 8192
5 8192
2 8192
3 8192
4 8192
3 8192
0 7739
0 6747
1 8192
6 8192
4 8192
1 8192
3 8192
3 8192
3 8192
3 8192
1 8192
2 8192
11 8192
2 8192
1 8192
5 8192
4 8192
1 8192
1 8192
9 8192
7 8192
3 8192
3 8192
8 8192
0 5103
5 8192
0 5905
0 5540
0 5134
0 2688
1 8192
1 8192
5 8192
4 8192
8 8192
5 8192
1 8192
4 8192
1 8192
4 8192
5 8192
11 8192
6 8192
0 5150
7 8192
9 8192
1 8192
1 8192
1 8192
2 8192
2 8192
6 8192
8 8192
4 8192
1 8192
0 4526
7 8192
3 8192
4 8192
2 8192
7 8192
5 8192
4 8192
4 8192
7 8192
3 8192
3 8192
4 8192
0 7089
3 8192
2 8192
5 8192
0 4639
2 8192
9 8192
7 8192
3 8192
2 8192
3 8192
1 8192
3 8192
4 8192
2 8192
6 8192
4 8192
2 8192
1 8192
1 8192
2 8192
6 8192
0 4218
2 8192
4 8192
7 8192
6 8192
10 8192
3 8192
7 8192
4 8192
8 8192
1 8192
3 8192
3 8192
3 8192
3 8192
2 8192
3 8192
0 5262
1 8192
7 8192
3 8192
4 8192
1 8192
2 8192
5 8192
4 8192
7 8192
0 7456
3 8192
4 8192
6 8192
0 4694
3 8192
2 8192
5 8192
5 8192
1 8192
13 8192
2 8192
2 8192
2 8192
1 8192
0 5942
2 8192
5 8192
4 8192
3 8192
2 8192
1 8192
3 8192
2 8192
4 8192
2 8192
6 8192
2 8192
5 8192
0 4919
5 8192
3 8192
2 8192
3 8192
3 8192
4 8192
8 8192
1 8192
1 8192
0 8057
3 8192
9 8192
3 8192
0 5325
6 8192
0 4935
4 8192
8 8192
2 8192
0 5018
0 5575
4 8192
1 8192
5 8192
0 7805
7 8192
0 5381
8 8192
2 8192
1 8192
10 8192
2 8192
3 8192
2 8192
1 8192
1 8192
7 8192
8 8192
2 8192
1 8192
2 8192
4 8192
0 7893
2 8192
1 8192
4 8192
1 8192
1 8192
2 8192
1 8192
6 8192
12 8192
0 5598
0 7758
0 5003
0 5110
5 8192
3 8192
0 3408
0 7809
1 8192
3 8192
7 8192
1 8192
11 8192
2 8192
3 8192
0 5749
7 8192
5 8192
1 8192
7 8192
3 8192
3 8192
7 8192
5 8192
1 8192
4 8192
4 8192
8 8192
1 8192
1 8192
5 8192
0 5139
6 8192
3 8192
0 7916
18 8192
4 8192
4 8192
2 8192
4 8192
3 8192
3 8192
2 8192
5 8192
3 8192
0 6774
1 8192
0 2714
1 8192
0 4688
4 8192
6 8192
3 8192
0 5268
2 8192
2 8192
2 8192
2 8192
7 8192
1 8192
5 8192
13 8192
2 8192
7 8192
3 8192
3 8192
5 8192
0 4607
12 8192
1 8192
4 8192
3 8192
5 8192
5 8192
0 4196
2 8192
0 5271
1 8192
7 8192
4 8192
0 3650
3 8192
3 8192
5 8192
1 8192
1 8192
4 8192
3 8192
2 8192
1 8192
4 8192
0 3496
4 8192
1 8192
2 8192
5 8192
7 8192
4 8192
1 8192
2 8192
2 8192
8 8192
3 8192
1 8192
1 8192
3 8192
3 8192
2 8192
9 8192
3 8192
2 8192
1 8192
1 8192
7 8192
5 8192
6 8192
5 8192
10 8192
0 4091
1 8192
1 8192
1 8192
0 4560
2 8192
1 8192
1 8192
5 8192
4 8192
0 5421
1 8192
0 7301
3 8192
7 8192
0 6873
1 8192
6 8192
2 8192
6 8192
3 8192
2 8192
5 8192
2 8192
2 8192
0 2883
3 8192
0 4134
4 8192
0 3605
0 4731
0 4642
0 6781
3 8192
1 8192
4 8192
5 8192
1 8192
5 8192
5 8192
0 5112
6 8192
10 8192
4 8192
3 8192
13 8192
3 8192
5 8192
4 8192
2 8192
2 8192
3 8192
3 8192
1 8192
6 8192
10 8192
6 8192
0 6868
5 8192
1 8192
0 4472
1 8192
4 8192
2 8192
1 8192
3 8192
1 8192
2 8192
3 8192
3 8192
1 8192
2 8192
1 8192
3 8192
5 8192
2 8192
1 8192
2 8192
4 8192
2 8192
0 6180
4 8192
4 8192
1 8192
0 7723
3 8192
4 8192
7 8192
3 8192
6 8192
7 8192
5 8192
2 8192
3 8192
3 8192
0 7446
0 5672
0 5700
2 8192
1 8192
5 8192
2 8192
2 8192
1 8192
0 7781
9 8192
2 8192
2 8192
0 5203
1 8192
4 8192
4 8192
5 8192
0 6410
3 8192
6 8192
2 8192
5 8192
0 3415
4 8192
2 8192
2 8192
4 8192
0 3775
3 8192
3 8192
8 8192
8 8192
4 8192
3 8192
6 8192
1 8192
3 8192
4 8192
1 8192
1 8192
0 4389
1 8192
6 8192
4 8192
6 8192
2 8192
1 8192
3 8192
3 8192
1 8192
8 8192
2 8192
1 8192
2 8192
5 8192
3 8192
5 8192
5 8192
1 8192
1 8192
1 8192
8 8192
4 8192
1 8192
6 8192
3 8192
5 8192
2 8192
4 8192
3 8192
5 8192
8 8192
1 8192
5 8192
1 8192
3 8192
5 8192
4 8192
2 8192
2 8192
1 8192
9 8192
4 8192
1 8192
2 8192
2 8192
7 8192
2 8192
3 8192
5 8192
3 8192
2 8192
8 8192
2 8192
10 8192
6 8192
6 8192
3 8192
4 8192
1 8192
3 8192
1 8192
5 8192
0 2791
0 4080
2 8192
4 8192
3 8192
0 6542
0 4035
8 8192
5 8192
0 6282
2 8192
3 8192
1 8192
1 8192
4 8192
1 8192
2 8192
6 8192
4 8192
3 8192
7 8192
3 8192
12 8192
4 8192
0 7345
2 8192
4 8192
2 8192
1 8192
0 5895
7 8192
2 8192
0 2920
2 8192
2 8192
7 8192
1 8192
5 8192
1 8192
3 8192
0 5506
3 8192
4 8192
3 8192
8 8192
3 8192
8 8192
1 8192
4 8192
5 8192
5 8192
0 7991
4 8192
4 8192
5 8192
3 8192
0 8090
3 8192
6 8192
3 8192
2 8192
0 7253
2 8192
7 8192
1 8192
4 8192
1 8192
7 8192
3 8192
3 8192
1 8192
4 8192
4 8192
1 8192
3 8192
7 8192
4 8192
7 8192
5 8192
0 5198
1 8192
2 8192
1 8192
1 8192
7 8192
4 8192
3 8192
5 8192
0 5701
5 8192
0 7712
6 8192
2 8192
5 8192
0 7718
2 8192
1 8192
3 8192
12 8192
2 8192
1 8192
1 8192
3 8192
1 8192
0 4715
1 8192
1 8192
5 8192
3 8192
5 8192
10 8192
3 8192
9 8192
5 8192
