# SA for random K-SAT
# K = 3   N = 512   M = 2016   seed = 2654586032
# alpha = 3.937500   nIter = 256  Tmax = 0.200000
# 1:lowestUnsat  2:runTime
1 256
1 256
0 64
0 162
3 256
2 256
1 256
4 256
0 52
0 140
1 256
2 256
0 37
1 256
1 256
1 256
1 256
2 256
2 256
2 256
1 256
1 256
2 256
1 256
1 256
0 87
0 57
0 62
2 256
1 256
1 256
1 256
1 256
1 256
3 256
2 256
1 256
3 256
3 256
1 256
0 175
3 256
2 256
3 256
2 256
1 256
1 256
2 256
1 256
2 256
0 97
0 87
1 256
0 34
2 256
0 119
2 256
1 256
2 256
1 256
1 256
2 256
2 256
1 256
0 54
4 256
2 256
2 256
2 256
0 184
1 256
2 256
0 71
2 256
0 30
2 256
2 256
1 256
4 256
1 256
0 50
1 256
0 74
1 256
3 256
1 256
2 256
2 256
1 256
0 128
2 256
1 256
0 51
1 256
1 256
2 256
3 256
3 256
2 256
0 59
3 256
0 134
0 172
1 256
0 45
2 256
4 256
2 256
2 256
0 197
1 256
1 256
0 133
0 204
3 256
2 256
3 256
0 137
1 256
0 89
1 256
1 256
3 256
0 129
4 256
2 256
2 256
3 256
2 256
1 256
0 74
0 243
1 256
2 256
2 256
0 171
0 90
1 256
0 58
1 256
1 256
0 114
0 79
1 256
1 256
0 183
0 78
1 256
0 163
3 256
0 114
3 256
1 256
0 52
1 256
2 256
3 256
2 256
1 256
0 184
1 256
1 256
1 256
1 256
2 256
2 256
0 108
1 256
1 256
2 256
3 256
4 256
3 256
2 256
1 256
2 256
2 256
0 91
2 256
0 110
2 256
1 256
0 104
4 256
0 113
0 95
0 55
1 256
4 256
3 256
0 139
1 256
0 31
1 256
1 256
0 76
1 256
0 222
1 256
0 76
2 256
0 225
2 256
0 113
3 256
2 256
2 256
1 256
2 256
1 256
1 256
1 256
0 204
4 256
1 256
0 44
1 256
0 79
0 121
2 256
3 256
3 256
1 256
1 256
3 256
0 215
2 256
2 256
2 256
0 53
1 256
0 85
1 256
0 137
1 256
1 256
1 256
3 256
0 216
2 256
1 256
2 256
0 181
2 256
1 256
2 256
0 106
2 256
0 77
2 256
2 256
1 256
0 71
0 94
4 256
2 256
1 256
1 256
0 124
3 256
0 108
2 256
0 89
1 256
1 256
4 256
0 253
2 256
0 197
3 256
1 256
0 97
1 256
1 256
5 256
0 170
0 51
2 256
1 256
1 256
0 32
1 256
2 256
2 256
3 256
1 256
5 256
1 256
2 256
0 125
1 256
1 256
1 256
0 95
0 229
1 256
1 256
1 256
2 256
2 256
0 100
0 145
3 256
0 143
0 56
1 256
2 256
1 256
2 256
3 256
1 256
1 256
3 256
3 256
2 256
0 196
2 256
1 256
1 256
1 256
3 256
2 256
0 247
0 83
2 256
2 256
1 256
1 256
1 256
3 256
0 109
0 91
2 256
0 213
1 256
0 63
2 256
1 256
1 256
1 256
6 256
2 256
2 256
0 50
1 256
2 256
1 256
1 256
1 256
0 150
0 112
4 256
1 256
1 256
1 256
0 208
2 256
2 256
3 256
2 256
0 204
1 256
4 256
0 201
1 256
1 256
1 256
0 206
0 113
1 256
2 256
0 147
1 256
1 256
3 256
0 177
2 256
2 256
1 256
3 256
1 256
1 256
3 256
1 256
1 256
0 134
0 75
0 234
1 256
0 102
0 58
2 256
0 111
1 256
1 256
1 256
0 205
1 256
1 256
2 256
0 132
2 256
3 256
0 96
0 97
0 159
1 256
1 256
0 137
1 256
1 256
2 256
1 256
1 256
2 256
3 256
0 175
3 256
3 256
2 256
1 256
2 256
0 168
1 256
0 63
2 256
1 256
2 256
2 256
1 256
2 256
1 256
1 256
2 256
3 256
0 135
0 101
1 256
1 256
1 256
0 111
1 256
0 143
2 256
1 256
2 256
2 256
0 200
0 63
1 256
0 87
0 55
1 256
2 256
1 256
3 256
1 256
0 40
1 256
1 256
0 135
0 87
1 256
2 256
0 84
0 210
1 256
1 256
1 256
1 256
0 230
0 122
1 256
1 256
1 256
1 256
1 256
1 256
1 256
3 256
1 256
0 94
0 164
1 256
2 256
0 67
2 256
4 256
1 256
3 256
2 256
3 256
0 205
2 256
1 256
1 256
0 219
1 256
0 223
3 256
1 256
0 53
0 222
2 256
1 256
0 148
2 256
1 256
2 256
2 256
1 256
0 54
2 256
1 256
3 256
0 148
3 256
3 256
2 256
2 256
0 127
2 256
2 256
4 256
0 199
0 104
2 256
0 72
2 256
0 164
3 256
1 256
1 256
1 256
2 256
2 256
1 256
4 256
2 256
1 256
2 256
2 256
0 112
0 24
3 256
0 103
2 256
1 256
0 101
3 256
2 256
1 256
1 256
0 99
0 68
2 256
0 43
0 51
0 134
1 256
0 241
1 256
2 256
1 256
2 256
0 65
1 256
3 256
3 256
1 256
3 256
2 256
3 256
1 256
0 103
1 256
0 130
2 256
0 123
0 165
1 256
0 126
1 256
1 256
2 256
0 113
0 65
2 256
1 256
1 256
2 256
2 256
1 256
1 256
1 256
0 130
2 256
0 209
4 256
3 256
2 256
1 256
0 103
0 94
1 256
1 256
1 256
0 94
2 256
1 256
2 256
0 183
2 256
1 256
2 256
0 64
2 256
4 256
1 256
2 256
2 256
4 256
1 256
1 256
1 256
1 256
1 256
2 256
2 256
2 256
1 256
2 256
0 48
0 72
0 43
1 256
0 75
1 256
1 256
0 223
0 70
1 256
1 256
1 256
2 256
1 256
2 256
1 256
1 256
0 172
1 256
2 256
1 256
2 256
0 110
2 256
2 256
0 32
1 256
1 256
0 81
0 125
2 256
0 147
2 256
4 256
2 256
0 214
3 256
4 256
1 256
1 256
1 256
0 141
1 256
0 185
4 256
3 256
2 256
1 256
4 256
2 256
1 256
2 256
1 256
1 256
1 256
5 256
3 256
0 121
0 121
0 164
1 256
1 256
2 256
1 256
2 256
2 256
0 96
1 256
0 226
1 256
0 145
2 256
4 256
0 40
2 256
1 256
1 256
2 256
0 66
0 168
0 132
3 256
0 108
1 256
1 256
2 256
2 256
0 78
2 256
2 256
1 256
1 256
4 256
1 256
2 256
1 256
2 256
2 256
2 256
0 53
4 256
1 256
2 256
1 256
2 256
0 73
1 256
3 256
2 256
1 256
2 256
0 183
0 72
1 256
1 256
1 256
1 256
1 256
2 256
2 256
1 256
0 186
1 256
2 256
2 256
0 32
0 85
1 256
2 256
1 256
3 256
0 117
2 256
0 179
0 99
1 256
2 256
0 53
1 256
1 256
1 256
1 256
1 256
2 256
2 256
0 199
0 256
0 28
1 256
1 256
1 256
3 256
1 256
2 256
1 256
0 205
1 256
2 256
3 256
1 256
3 256
1 256
0 251
0 55
3 256
1 256
2 256
2 256
1 256
1 256
3 256
1 256
0 107
3 256
2 256
3 256
0 70
1 256
0 106
0 131
3 256
1 256
2 256
3 256
2 256
0 188
1 256
1 256
2 256
1 256
2 256
0 85
2 256
1 256
2 256
0 184
2 256
0 73
1 256
0 92
2 256
1 256
0 47
0 45
0 87
2 256
0 198
1 256
1 256
2 256
0 45
1 256
0 191
0 221
2 256
1 256
0 137
1 256
0 70
1 256
2 256
2 256
0 74
0 74
3 256
1 256
0 124
0 27
1 256
0 103
0 54
3 256
0 32
0 256
1 256
3 256
2 256
0 130
0 222
0 60
4 256
0 62
1 256
0 129
2 256
1 256
2 256
2 256
2 256
1 256
2 256
0 159
1 256
1 256
2 256
1 256
4 256
0 143
2 256
0 138
3 256
1 256
1 256
2 256
1 256
2 256
1 256
1 256
1 256
2 256
1 256
0 73
1 256
0 74
2 256
2 256
2 256
1 256
0 238
1 256
1 256
1 256
1 256
1 256
1 256
1 256
0 109
0 197
2 256
2 256
0 194
1 256
2 256
1 256
1 256
1 256
3 256
2 256
2 256
0 87
1 256
1 256
0 78
0 73
0 215
0 229
0 82
2 256
0 151
1 256
2 256
3 256
2 256
3 256
2 256
0 79
2 256
0 58
1 256
2 256
1 256
2 256
2 256
0 46
1 256
1 256
0 31
2 256
2 256
0 240
1 256
3 256
0 72
2 256
1 256
1 256
2 256
1 256
2 256
0 44
2 256
2 256
2 256
1 256
3 256
1 256
1 256
3 256
3 256
3 256
2 256
3 256
0 208
0 108
1 256
0 165
0 160
1 256
2 256
1 256
0 141
1 256
1 256
0 243
0 111
1 256
0 155
0 38
1 256
0 129
0 124
0 81
2 256
0 178
1 256
3 256
2 256
2 256
1 256
1 256
1 256
2 256
2 256
1 256
2 256
3 256
1 256
2 256
3 256
1 256
0 240
0 173
0 49
2 256
3 256
1 256
2 256
2 256
1 256
3 256
1 256
0 126
1 256
1 256
0 179
1 256
0 42
1 256
0 51
0 91
2 256
0 195
1 256
1 256
2 256
2 256
0 137
1 256
2 256
1 256
1 256
0 160
0 108
1 256
0 177
1 256
0 77
0 160
3 256
1 256
0 68
1 256
1 256
4 256
1 256
1 256
0 113
2 256
1 256
1 256
1 256
1 256
2 256
1 256
1 256
1 256
0 108
1 256
0 180
1 256
2 256
4 256
1 256
2 256
0 57
0 184
0 152
0 145
1 256
0 170
1 256
2 256
1 256
1 256
0 68
2 256
0 222
3 256
2 256
2 256
1 256
0 103
0 66
2 256
1 256
2 256
2 256
1 256
3 256
2 256
2 256
2 256
1 256
2 256
1 256
2 256
0 99
1 256
0 27
2 256
0 75
2 256
1 256
0 171
0 98
2 256
1 256
2 256
1 256
2 256
0 59
1 256
2 256
1 256
1 256
0 32
2 256
1 256
2 256
2 256
1 256
1 256
1 256
1 256
1 256
0 213
1 256
2 256
2 256
0 65
4 256
0 98
2 256
1 256
2 256
1 256
2 256
5 256
0 177
2 256
0 134
0 133
0 125
2 256
0 200
1 256
2 256
1 256
1 256
2 256
1 256
1 256
1 256
3 256
3 256
1 256
0 148
2 256
0 60
0 145
1 256
1 256
1 256
4 256
1 256
3 256
1 256
0 123
2 256
3 256
2 256
1 256
1 256
1 256
0 147
1 256
4 256
0 59
2 256
0 72
1 256
1 256
0 49
1 256
1 256
1 256
1 256
0 55
2 256
0 53
2 256
1 256
1 256
1 256
1 256
1 256
3 256
2 256
1 256
2 256
1 256
1 256
2 256
2 256
0 103
1 256
1 256
0 192
2 256
0 165
2 256
1 256
1 256
3 256
0 130
0 100
2 256
1 256
0 188
1 256
1 256
0 149
1 256
1 256
0 147
2 256
1 256
0 135
0 93
1 256
0 55
0 91
4 256
0 36
0 131
2 256
0 147
0 127
1 256
1 256
0 72
0 149
2 256
0 114
1 256
0 223
0 150
1 256
3 256
0 85
3 256
1 256
0 42
0 38
1 256
4 256
1 256
4 256
0 22
0 141
2 256
1 256
1 256
2 256
1 256
2 256
0 111
0 86
3 256
1 256
1 256
1 256
2 256
1 256
4 256
1 256
0 193
1 256
1 256
2 256
0 125
1 256
1 256
1 256
4 256
0 221
2 256
0 79
0 99
1 256
0 94
1 256
0 103
0 86
2 256
3 256
2 256
0 101
1 256
1 256
0 254
0 188
0 127
0 64
2 256
0 158
0 98
2 256
1 256
1 256
2 256
0 144
1 256
1 256
1 256
0 184
2 256
0 136
2 256
2 256
3 256
0 251
1 256
2 256
1 256
0 135
1 256
1 256
1 256
0 85
1 256
1 256
1 256
0 76
0 59
0 113
1 256
3 256
3 256
1 256
5 256
2 256
0 89
3 256
1 256
3 256
1 256
0 93
0 31
1 256
2 256
1 256
2 256
1 256
1 256
1 256
1 256
1 256
0 66
0 200
1 256
1 256
1 256
0 219
1 256
2 256
1 256
1 256
1 256
2 256
2 256
0 98
1 256
1 256
1 256
0 55
1 256
2 256
0 46
2 256
2 256
2 256
0 169
2 256
0 118
4 256
0 86
1 256
0 145
0 121
2 256
0 168
1 256
0 65
1 256
1 256
2 256
4 256
2 256
1 256
1 256
1 256
1 256
1 256
2 256
1 256
2 256
1 256
0 154
1 256
1 256
4 256
0 164
1 256
4 256
0 109
1 256
2 256
1 256
0 108
2 256
1 256
3 256
2 256
1 256
1 256
1 256
3 256
1 256
3 256
1 256
1 256
2 256
1 256
1 256
0 114
2 256
2 256
0 61
1 256
1 256
0 224
1 256
1 256
3 256
3 256
1 256
0 33
3 256
0 67
1 256
3 256
1 256
1 256
0 77
3 256
1 256
2 256
1 256
1 256
2 256
1 256
0 129
0 246
1 256
0 97
4 256
0 228
0 255
1 256
2 256
0 147
0 159
0 208
1 256
1 256
3 256
2 256
0 99
0 199
1 256
0 171
1 256
2 256
1 256
0 72
1 256
3 256
1 256
3 256
1 256
1 256
0 240
2 256
2 256
0 83
0 118
2 256
0 83
2 256
0 58
1 256
0 116
0 226
0 127
2 256
1 256
1 256
1 256
0 114
1 256
2 256
1 256
2 256
2 256
3 256
0 98
2 256
0 94
2 256
1 256
0 208
1 256
1 256
1 256
2 256
1 256
1 256
0 79
3 256
2 256
1 256
2 256
0 23
5 256
1 256
1 256
0 215
2 256
0 64
2 256
1 256
0 87
0 39
1 256
1 256
0 129
0 70
4 256
2 256
1 256
0 79
0 48
2 256
1 256
1 256
2 256
2 256
2 256
2 256
2 256
1 256
1 256
1 256
2 256
2 256
0 148
0 192
2 256
3 256
0 124
2 256
0 116
1 256
1 256
1 256
1 256
1 256
0 173
0 60
0 80
2 256
1 256
2 256
2 256
1 256
2 256
2 256
1 256
2 256
1 256
0 123
1 256
2 256
1 256
2 256
2 256
0 51
0 123
3 256
1 256
3 256
1 256
3 256
0 108
1 256
1 256
0 39
3 256
3 256
1 256
1 256
0 222
0 118
0 83
2 256
1 256
0 134
1 256
0 100
2 256
1 256
2 256
0 188
0 99
1 256
1 256
1 256
0 50
4 256
0 164
0 87
4 256
1 256
2 256
0 42
1 256
5 256
1 256
3 256
1 256
0 47
2 256
1 256
1 256
1 256
2 256
0 57
1 256
1 256
2 256
2 256
2 256
1 256
4 256
2 256
3 256
0 199
2 256
4 256
2 256
2 256
1 256
2 256
2 256
1 256
1 256
1 256
0 86
0 137
1 256
1 256
2 256
0 137
1 256
1 256
0 53
2 256
1 256
1 256
1 256
0 135
1 256
0 110
2 256
3 256
1 256
1 256
1 256
2 256
1 256
2 256
1 256
2 256
1 256
1 256
0 149
0 216
5 256
2 256
0 108
1 256
1 256
1 256
0 165
0 87
0 180
0 157
0 225
1 256
0 151
0 133
1 256
0 202
1 256
0 109
1 256
2 256
0 76
1 256
1 256
1 256
1 256
3 256
0 163
1 256
3 256
3 256
1 256
0 212
0 86
2 256
1 256
0 96
1 256
0 88
2 256
0 59
2 256
5 256
2 256
2 256
1 256
1 256
3 256
1 256
0 166
2 256
2 256
1 256
2 256
1 256
2 256
3 256
1 256
2 256
1 256
0 170
1 256
0 79
1 256
0 46
1 256
0 113
4 256
2 256
2 256
1 256
4 256
0 153
4 256
2 256
0 59
0 183
3 256
0 95
1 256
1 256
1 256
2 256
2 256
1 256
0 71
1 256
0 25
2 256
0 51
2 256
3 256
0 58
