# SA for random K-SAT
# K = 3   N = 2048   M = 8192   seed = 439450752
# alpha = 4.000000   nIter = 512  Tmax = 0.200000
# 1:lowestUnsat  2:runTime
7 512
3 512
1 512
6 512
5 512
3 512
5 512
1 512
6 512
1 512
3 512
0 432
7 512
5 512
3 512
10 512
2 512
6 512
3 512
4 512
3 512
1 512
3 512
3 512
5 512
4 512
3 512
3 512
5 512
5 512
3 512
6 512
5 512
5 512
3 512
6 512
5 512
5 512
5 512
4 512
5 512
4 512
2 512
4 512
3 512
3 512
4 512
4 512
4 512
5 512
5 512
5 512
6 512
1 512
5 512
4 512
2 512
4 512
4 512
6 512
1 512
6 512
5 512
6 512
1 512
2 512
4 512
4 512
4 512
3 512
3 512
4 512
0 373
0 501
4 512
3 512
4 512
1 512
3 512
2 512
2 512
3 512
4 512
5 512
5 512
1 512
6 512
4 512
1 512
2 512
5 512
5 512
2 512
3 512
3 512
4 512
8 512
4 512
4 512
3 512
2 512
3 512
1 512
6 512
3 512
1 512
5 512
4 512
4 512
7 512
2 512
8 512
3 512
5 512
4 512
3 512
9 512
7 512
7 512
6 512
10 512
4 512
6 512
2 512
5 512
3 512
2 512
1 512
3 512
5 512
0 280
3 512
6 512
4 512
5 512
3 512
0 337
3 512
5 512
2 512
4 512
3 512
0 294
2 512
6 512
2 512
3 512
2 512
3 512
4 512
5 512
2 512
5 512
6 512
3 512
8 512
1 512
5 512
0 331
5 512
3 512
0 399
3 512
2 512
10 512
10 512
4 512
4 512
2 512
4 512
3 512
4 512
2 512
3 512
4 512
6 512
2 512
6 512
4 512
4 512
4 512
10 512
4 512
3 512
5 512
2 512
7 512
5 512
3 512
2 512
6 512
5 512
3 512
2 512
3 512
1 512
7 512
2 512
5 512
7 512
5 512
3 512
7 512
1 512
2 512
5 512
6 512
3 512
4 512
7 512
2 512
5 512
4 512
4 512
2 512
4 512
4 512
1 512
1 512
7 512
5 512
6 512
3 512
7 512
4 512
6 512
3 512
7 512
6 512
2 512
0 294
5 512
0 294
5 512
5 512
3 512
2 512
6 512
6 512
4 512
6 512
7 512
4 512
6 512
3 512
1 512
5 512
3 512
5 512
8 512
5 512
6 512
2 512
1 512
2 512
2 512
9 512
1 512
3 512
4 512
2 512
2 512
1 512
6 512
7 512
3 512
4 512
4 512
2 512
1 512
1 512
2 512
4 512
7 512
4 512
7 512
6 512
3 512
4 512
6 512
7 512
6 512
6 512
4 512
7 512
2 512
5 512
2 512
2 512
5 512
5 512
3 512
11 512
5 512
3 512
3 512
6 512
6 512
2 512
4 512
1 512
4 512
6 512
3 512
5 512
5 512
5 512
4 512
2 512
0 405
1 512
4 512
4 512
3 512
5 512
4 512
7 512
3 512
4 512
1 512
2 512
7 512
4 512
2 512
7 512
6 512
2 512
5 512
1 512
4 512
6 512
5 512
7 512
1 512
1 512
8 512
2 512
7 512
5 512
4 512
2 512
5 512
4 512
3 512
7 512
2 512
3 512
2 512
4 512
3 512
6 512
2 512
1 512
4 512
2 512
2 512
1 512
4 512
2 512
3 512
5 512
5 512
8 512
6 512
5 512
3 512
3 512
0 282
4 512
3 512
4 512
2 512
2 512
9 512
5 512
5 512
4 512
3 512
6 512
9 512
13 512
2 512
4 512
11 512
4 512
2 512
6 512
6 512
5 512
4 512
3 512
2 512
3 512
2 512
7 512
3 512
3 512
5 512
3 512
5 512
7 512
7 512
5 512
3 512
4 512
6 512
5 512
3 512
3 512
1 512
4 512
3 512
