# SA for random K-SAT
# K = 4   N = 256   M = 2432   seed = 3297327538
# alpha = 9.500000   nIter = 128  Tmax = 0.200000
# 1:lowestUnsat  2:runTime
3 128
2 128
5 128
2 128
3 128
7 128
5 128
5 128
9 128
2 128
5 128
4 128
6 128
8 128
6 128
10 128
6 128
5 128
4 128
0 70
4 128
6 128
8 128
1 128
5 128
5 128
8 128
1 128
6 128
9 128
5 128
2 128
3 128
4 128
7 128
6 128
8 128
6 128
6 128
7 128
3 128
1 128
7 128
5 128
8 128
3 128
3 128
4 128
6 128
6 128
4 128
6 128
6 128
2 128
4 128
10 128
6 128
3 128
5 128
6 128
3 128
6 128
4 128
4 128
9 128
5 128
6 128
5 128
5 128
4 128
9 128
2 128
6 128
5 128
9 128
4 128
4 128
8 128
8 128
1 128
4 128
5 128
7 128
4 128
4 128
2 128
10 128
7 128
6 128
2 128
9 128
5 128
3 128
4 128
6 128
6 128
6 128
5 128
5 128
9 128
4 128
6 128
6 128
5 128
3 128
3 128
9 128
5 128
6 128
2 128
5 128
7 128
8 128
9 128
5 128
11 128
9 128
5 128
6 128
7 128
2 128
5 128
2 128
6 128
3 128
2 128
6 128
3 128
7 128
5 128
1 128
6 128
6 128
4 128
3 128
8 128
5 128
5 128
8 128
3 128
5 128
6 128
5 128
4 128
3 128
10 128
4 128
7 128
8 128
5 128
5 128
9 128
5 128
4 128
3 128
6 128
6 128
4 128
3 128
5 128
2 128
6 128
5 128
10 128
6 128
5 128
8 128
3 128
4 128
5 128
4 128
6 128
5 128
9 128
8 128
5 128
5 128
4 128
10 128
5 128
4 128
3 128
4 128
3 128
6 128
4 128
8 128
4 128
6 128
4 128
2 128
3 128
5 128
6 128
5 128
7 128
6 128
6 128
2 128
5 128
6 128
6 128
4 128
4 128
7 128
5 128
8 128
4 128
4 128
7 128
5 128
6 128
6 128
2 128
5 128
10 128
5 128
4 128
7 128
8 128
6 128
1 128
5 128
3 128
3 128
4 128
3 128
7 128
2 128
5 128
4 128
4 128
5 128
7 128
7 128
2 128
8 128
7 128
3 128
7 128
4 128
5 128
7 128
6 128
8 128
7 128
3 128
5 128
5 128
3 128
1 128
2 128
4 128
4 128
5 128
2 128
2 128
4 128
5 128
4 128
7 128
3 128
7 128
6 128
6 128
4 128
7 128
7 128
6 128
5 128
6 128
10 128
7 128
4 128
5 128
5 128
5 128
8 128
5 128
5 128
6 128
8 128
5 128
5 128
4 128
4 128
4 128
6 128
3 128
5 128
5 128
9 128
3 128
6 128
7 128
2 128
4 128
6 128
11 128
5 128
4 128
4 128
4 128
6 128
7 128
7 128
3 128
3 128
4 128
3 128
7 128
10 128
3 128
5 128
5 128
3 128
3 128
4 128
7 128
6 128
6 128
6 128
6 128
1 128
2 128
5 128
9 128
5 128
7 128
1 128
4 128
9 128
2 128
4 128
5 128
6 128
5 128
6 128
8 128
4 128
6 128
5 128
3 128
9 128
5 128
4 128
4 128
3 128
4 128
8 128
4 128
9 128
4 128
5 128
7 128
5 128
3 128
6 128
5 128
3 128
7 128
9 128
3 128
7 128
3 128
3 128
5 128
4 128
5 128
5 128
4 128
1 128
4 128
9 128
4 128
4 128
2 128
2 128
8 128
3 128
7 128
5 128
9 128
9 128
8 128
5 128
4 128
7 128
5 128
4 128
6 128
2 128
0 43
7 128
4 128
2 128
5 128
7 128
6 128
6 128
5 128
4 128
7 128
5 128
4 128
5 128
5 128
3 128
6 128
2 128
7 128
5 128
5 128
6 128
7 128
5 128
8 128
6 128
6 128
4 128
2 128
7 128
4 128
7 128
9 128
2 128
3 128
6 128
7 128
2 128
3 128
7 128
7 128
10 128
6 128
3 128
7 128
5 128
5 128
6 128
8 128
3 128
9 128
6 128
7 128
7 128
6 128
6 128
6 128
6 128
2 128
3 128
2 128
7 128
9 128
5 128
7 128
5 128
6 128
4 128
4 128
2 128
5 128
12 128
6 128
4 128
3 128
3 128
6 128
4 128
6 128
6 128
2 128
6 128
4 128
4 128
3 128
4 128
5 128
5 128
5 128
6 128
3 128
6 128
4 128
6 128
6 128
9 128
7 128
5 128
3 128
5 128
7 128
6 128
5 128
9 128
4 128
3 128
4 128
4 128
2 128
8 128
6 128
4 128
5 128
2 128
4 128
6 128
4 128
6 128
6 128
8 128
7 128
6 128
2 128
5 128
7 128
7 128
3 128
2 128
8 128
3 128
2 128
5 128
8 128
4 128
6 128
5 128
7 128
6 128
4 128
5 128
3 128
4 128
4 128
5 128
2 128
4 128
7 128
2 128
4 128
5 128
4 128
3 128
8 128
8 128
5 128
4 128
2 128
2 128
7 128
1 128
4 128
7 128
7 128
6 128
10 128
3 128
5 128
5 128
4 128
5 128
3 128
8 128
2 128
8 128
5 128
5 128
5 128
4 128
1 128
7 128
6 128
4 128
2 128
4 128
3 128
8 128
4 128
4 128
8 128
3 128
7 128
4 128
6 128
5 128
6 128
4 128
5 128
6 128
3 128
5 128
3 128
6 128
1 128
5 128
6 128
4 128
4 128
4 128
1 128
4 128
3 128
6 128
6 128
3 128
4 128
3 128
4 128
4 128
3 128
5 128
4 128
7 128
5 128
5 128
5 128
3 128
4 128
6 128
6 128
6 128
7 128
8 128
2 128
5 128
7 128
5 128
6 128
2 128
5 128
8 128
5 128
5 128
6 128
7 128
5 128
3 128
3 128
5 128
9 128
4 128
5 128
3 128
6 128
7 128
6 128
7 128
4 128
4 128
4 128
7 128
8 128
9 128
4 128
7 128
2 128
4 128
3 128
1 128
2 128
5 128
4 128
5 128
7 128
3 128
6 128
7 128
0 97
10 128
5 128
5 128
2 128
5 128
8 128
2 128
