#SA coloring
#N=8192  nIter=8192000  c=12.7   NSamples=7791
#av(e)	3.1542805801565907
#std(e)	0.019779959051324396
#av(t)	5167.661635224233
#std(t)	12.087256702928189
7.0	8192000.0	4918.705109	100
5.0	8192000.0	4973.563798	101
2.0	8192000.0	4909.990794	102
2.0	8192000.0	4896.990924	103
2.0	8192000.0	4913.933391	104
1.0	8192000.0	4917.509352	105
6.0	8192000.0	4861.803788	106
4.0	8192000.0	4689.855031	107
2.0	8192000.0	4688.991797	108
1.0	8192000.0	4713.112129	109
2.0	8192000.0	4612.606434	110
2.0	8192000.0	4643.101444	111
3.0	8192000.0	4628.437767	112
7.0	8192000.0	4618.832074	113
1.0	8192000.0	4591.943098	114
3.0	8192000.0	4624.103306	115
3.0	8192000.0	4594.687778	116
2.0	8192000.0	4549.966273	117
2.0	8192000.0	4566.701059	118
5.0	8192000.0	4575.36145	119
0.0	737280.0	4152.052599	120
3.0	8192000.0	4541.800409	121
4.0	8192000.0	4545.556285	122
9.0	8192000.0	4544.411935	123
4.0	8192000.0	4523.894566	124
2.0	8192000.0	4552.720232	125
3.0	8192000.0	4556.417677	126
2.0	8192000.0	4547.643368	127
1.0	8192000.0	4543.056842	128
4.0	8192000.0	4556.475192	129
5.0	8192000.0	4528.89642	130
2.0	8192000.0	4496.493012	90
2.0	8192000.0	4436.256142	91
5.0	8192000.0	4447.233798	92
1.0	8192000.0	4435.144889	93
3.0	8192000.0	4432.709711	94
8.0	8192000.0	4451.879841	95
3.0	8192000.0	4905.731553	186
5.0	8192000.0	4908.190691	187
6.0	8192000.0	4897.872783	188
8.0	8192000.0	4905.120476	189
1.0	8192000.0	4910.224252	190
6.0	8192000.0	4916.451935	191
7.0	8192000.0	4872.362893	192
2.0	8192000.0	4073.238483	266
2.0	8192000.0	4135.342042	267
1.0	8192000.0	4068.203315	268
1.0	8192000.0	4113.394923	269
1.0	8192000.0	4072.506234	270
3.0	8192000.0	4058.444418	271
2.0	8192000.0	4111.236813	311
2.0	8192000.0	4080.392077	312
0.0	409600.0	3901.921957	313
1.0	8192000.0	4168.534787	314
3.0	8192000.0	4069.794748	315
2.0	8192000.0	4070.961987	316
4.0	8192000.0	4096.045969	317
2.0	8192000.0	4080.48798	318
0.0	655360.0	3747.62368	319
5.0	8192000.0	4066.63019	320
1.0	8192000.0	4913.92378	346
4.0	8192000.0	4912.45398	347
4.0	8192000.0	4907.08149	348
3.0	8192000.0	4913.36472	349
5.0	8192000.0	4917.434829	350
3.0	8192000.0	4920.525825	351
4.0	8192000.0	4886.385527	352
5.0	8192000.0	4911.960361	505
1.0	8192000.0	4902.357061	506
4.0	8192000.0	4908.504642	507
4.0	8192000.0	4894.768518	508
2.0	8192000.0	4909.242207	509
1.0	8192000.0	4903.604477	510
4.0	8192000.0	4865.023741	511
0.0	737280.0	4290.65583	512
1.0	8192000.0	4062.130097	586
4.0	8192000.0	4074.525595	587
3.0	8192000.0	4057.914671	588
3.0	8192000.0	4065.412354	589
4.0	8192000.0	4066.469949	590
4.0	8192000.0	4073.837337	591
4.0	8192000.0	4069.926866	592
3.0	8192000.0	5070.196092	641
5.0	8192000.0	4927.484045	642
2.0	8192000.0	4923.236895	643
0.0	819200.0	4429.570082	644
3.0	8192000.0	4923.003085	645
1.0	8192000.0	4924.703309	646
0.0	737280.0	4468.627117	647
2.0	8192000.0	4720.504627	648
4.0	8192000.0	4695.051337	649
2.0	8192000.0	4677.936672	650
7.0	8192000.0	4642.567902	651
4.0	8192000.0	4629.797607	652
2.0	8192000.0	4649.445957	653
7.0	8192000.0	4687.589164	654
5.0	8192000.0	4594.342553	655
4.0	8192000.0	4628.777167	656
6.0	8192000.0	4600.902263	657
2.0	8192000.0	4604.499961	658
2.0	8192000.0	4550.566542	659
6.0	8192000.0	4554.4471	660
2.0	8192000.0	4567.765317	661
4.0	8192000.0	4552.480974	662
4.0	8192000.0	4554.173902	663
3.0	8192000.0	4549.897467	664
1.0	8192000.0	4568.087849	665
4.0	8192000.0	4548.520856	666
3.0	8192000.0	4565.468595	667
4.0	8192000.0	4546.372018	668
3.0	8192000.0	4538.958232	669
3.0	8192000.0	4542.050123	670
3.0	8192000.0	4522.998027	671
2.0	8192000.0	4500.144701	672
0.0	655360.0	4101.639326	712
0.0	819200.0	4023.281236	713
3.0	8192000.0	4446.144929	714
2.0	8192000.0	4434.546906	715
4.0	8192000.0	4450.558128	716
2.0	8192000.0	4960.250775	721
3.0	8192000.0	4925.595584	722
5.0	8192000.0	4919.454058	723
3.0	8192000.0	4913.479311	724
4.0	8192000.0	4912.005879	725
4.0	8192000.0	4921.321801	726
2.0	8192000.0	4862.680673	727
3.0	8192000.0	4678.465998	728
2.0	8192000.0	4690.460158	729
2.0	8192000.0	4665.11289	730
4.0	8192000.0	4610.152125	731
7.0	8192000.0	4624.289781	732
3.0	8192000.0	4633.579784	733
2.0	8192000.0	4616.971527	734
2.0	8192000.0	4587.297905	735
3.0	8192000.0	4633.662392	736
5.0	8192000.0	4599.409437	737
6.0	8192000.0	4552.99246	738
2.0	8192000.0	4534.449478	739
4.0	8192000.0	4542.558392	740
5.0	8192000.0	4542.309987	741
1.0	8192000.0	4545.179705	742
5.0	8192000.0	4553.184817	743
4.0	8192000.0	4555.253274	744
4.0	8192000.0	4529.590937	745
7.0	8192000.0	4545.252092	746
3.0	8192000.0	4543.243547	747
5.0	8192000.0	4558.461815	748
1.0	8192000.0	4536.415846	749
5.0	8192000.0	4551.109753	750
5.0	8192000.0	4532.707134	751
4.0	8192000.0	4075.100638	906
2.0	8192000.0	4067.459008	907
4.0	8192000.0	4055.321319	908
3.0	8192000.0	4069.491176	909
3.0	8192000.0	4115.067348	910
0.0	737280.0	3717.809753	911
1.0	8192000.0	4061.696497	912
2.0	8192000.0	4912.456796	1000
4.0	8192000.0	4911.286673	1001
1.0	8192000.0	4904.219164	1002
2.0	8192000.0	4907.796988	1003
3.0	8192000.0	4902.264081	1004
4.0	8192000.0	4913.280399	1005
0.0	819200.0	4405.007603	1006
4.0	8192000.0	4692.575533	1007
1.0	8192000.0	4689.38651	1008
5.0	8192000.0	4669.603902	1009
6.0	8192000.0	4614.94948	1010
0.0	819200.0	4185.60003	1011
2.0	8192000.0	4631.316384	1012
4.0	8192000.0	4628.147649	1013
5.0	8192000.0	4594.742067	1014
1.0	8192000.0	4628.635175	1015
6.0	8192000.0	4601.272669	1016
2.0	8192000.0	4558.845293	1017
3.0	8192000.0	4543.293442	1018
2.0	8192000.0	4562.599718	1019
3.0	8192000.0	4549.542151	1020
0.0	655360.0	4195.472437	1021
1.0	8192000.0	4550.500913	1022
2.0	8192000.0	4546.803052	1023
1.0	8192000.0	4527.309904	1024
9.0	8192000.0	4616.691434	1025
3.0	8192000.0	4544.96726	1026
