#  N   alpha   maxiter  av(e)   err(e)  P(sol)  err(Psol)  av(niter)   std(niter)  av(runtime)  str(runtime)  nsamples
1024	414.00	1024000	0.355	0.037	0.985	0.001	22046.870	1572.529	5.495	0.392	6999
1024	416.00	1024000	0.774	0.053	0.965	0.002	47638.321	2349.687	11.891	0.587	6999
1024	418.00	1024000	1.850	0.091	0.919	0.004	101885.517	3871.061	25.501	0.969	5474
1024	420.00	1024000	3.701	0.168	0.842	0.007	185466.398	6773.739	46.500	1.699	3059
1024	422.00	1024000	6.226	0.259	0.737	0.010	301662.408	10121.644	75.761	2.543	1945
1024	426.00	1024000	12.645	0.410	0.462	0.015	577879.372	15136.782	145.601	3.816	1059
2048	397.00	50000	0.000	0.000	1.000	0.000	87.402	0.754	0.048	0.000	6999
2048	404.00	50000	0.000	0.000	1.000	0.000	205.600	2.739	0.110	0.001	6999
2048	410.00	50000	0.024	0.013	0.999	0.000	715.557	24.332	0.380	0.013	6999
2048	412.00	50000	0.128	0.025	0.996	0.001	1335.938	48.758	0.709	0.026	6999
2048	414.00	50000	0.473	0.051	0.986	0.001	2729.677	86.624	1.448	0.046	6999
2048	416.00	50000	1.781	0.099	0.949	0.003	5835.905	145.022	3.104	0.077	6999
2048	418.00	50000	4.293	0.144	0.872	0.004	10889.886	202.632	5.809	0.108	6999
2048	419.00	50000	6.666	0.177	0.809	0.005	14618.878	229.612	7.753	0.122	6999
2048	420.00	50000	9.098	0.199	0.739	0.005	18396.753	247.600	9.852	0.133	6999
2048	421.00	50000	12.251	0.220	0.650	0.006	22832.430	260.063	12.156	0.139	6999
2048	422.00	50000	15.924	0.240	0.559	0.006	27281.079	262.386	14.655	0.141	6999
2048	426.00	50000	31.040	0.254	0.199	0.005	42606.198	205.693	23.048	0.111	6035
2048	397.00	32768	0.000	0.000	1.000	0.000	87.402	0.754	0.048	0.000	6999
2048	404.00	32768	0.000	0.000	1.000	0.000	205.600	2.739	0.109	0.001	6999
2048	410.00	32768	0.034	0.012	0.999	0.000	701.214	20.753	0.369	0.011	6999
2048	412.00	32768	0.178	0.032	0.995	0.001	1255.110	38.225	0.660	0.020	6999
2048	414.00	32768	0.635	0.058	0.981	0.002	2447.774	66.415	1.289	0.035	6999
2048	416.00	32768	2.162	0.106	0.934	0.003	4842.010	104.385	2.554	0.055	6999
2048	418.00	32768	5.102	0.156	0.846	0.004	8482.717	139.402	4.492	0.074	6999
2048	420.00	32768	10.150	0.206	0.704	0.005	13621.173	164.033	7.243	0.087	6999
2048	422.00	32768	16.892	0.237	0.519	0.006	19388.968	168.587	10.344	0.090	6999
2048	426.00	32768	31.563	0.231	0.178	0.005	28539.188	116.961	15.342	0.063	6999
2048	397.00	2048000	0.000	0.000	1.000	0.000	87.402	0.754	0.048	0.000	6999
2048	404.00	2048000	0.000	0.000	1.000	0.000	205.600	2.739	0.110	0.001	6999
2048	410.00	2048000	0.000	0.000	1.000	0.000	899.505	131.420	0.478	0.070	6999
2048	412.00	2048000	0.015	0.009	1.000	0.000	2653.831	538.800	1.409	0.286	6999
2048	414.00	2048000	0.076	0.020	0.998	0.001	9424.577	1272.033	5.005	0.675	6999
2048	416.00	2048000	0.385	0.050	0.990	0.001	37112.563	2862.700	19.809	1.529	6467
2048	418.00	2048000	1.260	0.140	0.966	0.004	101639.030	7800.877	54.396	4.178	2534
2048	420.00	2048000	3.831	0.366	0.901	0.009	263017.413	19001.358	141.039	10.194	1088
2048	422.00	2048000	9.027	0.783	0.769	0.019	555731.556	37859.096	298.537	20.350	510
2048	426.00	2048000	23.321	1.447	0.388	0.034	1323815.809	64623.379	715.074	34.934	209
4096	397.00	50000	0.000	0.000	1.000	0.000	92.373	0.603	0.112	0.001	6999
4096	404.00	50000	0.000	0.000	1.000	0.000	209.622	1.774	0.251	0.002	6999
4096	410.00	50000	0.000	0.000	1.000	0.000	616.860	10.704	0.739	0.013	6999
4096	412.00	50000	0.018	0.011	1.000	0.000	1022.507	21.929	1.226	0.026	6999
4096	414.00	50000	0.123	0.032	0.998	0.001	1995.257	47.802	2.399	0.057	6999
4096	416.00	50000	1.164	0.098	0.977	0.002	4736.758	109.641	5.726	0.132	6999
4096	418.00	50000	5.407	0.208	0.899	0.004	10943.224	186.106	13.325	0.227	6999
4096	419.00	50000	9.403	0.263	0.824	0.005	15717.404	219.249	19.128	0.267	6999
4096	420.00	50000	15.659	0.371	0.717	0.006	21197.755	277.696	25.970	0.341	5362
4096	421.00	50000	22.705	0.360	0.591	0.006	27569.141	250.026	33.906	0.308	6999
4096	422.00	50000	30.716	0.538	0.457	0.008	33144.114	344.467	40.787	0.425	3472
4096	426.00	50000	60.999	0.545	0.076	0.005	47499.374	191.568	59.071	0.240	2437
4096	397.00	65536	0.000	0.000	1.000	0.000	92.373	0.603	0.111	0.001	6999
4096	404.00	65536	0.000	0.000	1.000	0.000	209.622	1.774	0.249	0.002	6999
4096	410.00	65536	0.000	0.000	1.000	0.000	616.860	10.704	0.733	0.013	6999
4096	412.00	65536	0.002	0.002	1.000	0.000	1025.868	23.101	1.220	0.027	6999
4096	414.00	65536	0.113	0.032	0.998	0.001	2027.631	52.900	2.421	0.063	6999
4096	416.00	65536	0.897	0.087	0.983	0.002	5044.828	129.010	6.073	0.155	6999
4096	418.00	65536	4.637	0.191	0.912	0.003	12400.840	231.874	15.093	0.282	6999
4096	420.00	65536	14.207	0.312	0.743	0.005	25581.001	317.181	31.474	0.391	6999
4096	422.00	65536	29.660	0.450	0.482	0.007	41750.721	380.099	51.686	0.472	5082
4096	426.00	65536	61.160	0.463	0.076	0.005	62194.960	218.014	77.861	0.275	3376
4096	397.00	4096000	0.000	0.000	1.000	0.000	92.373	0.603	0.111	0.001	6999
4096	404.00	4096000	0.000	0.000	1.000	0.000	209.622	1.774	0.251	0.002	6999
4096	410.00	4096000	0.000	0.000	1.000	0.000	616.860	10.704	0.739	0.013	6999
4096	412.00	4096000	0.000	0.000	1.000	0.000	1028.377	24.211	1.233	0.029	6999
4096	414.00	4096000	0.000	0.000	1.000	0.000	2625.089	341.411	3.148	0.403	6999
4096	416.00	4096000	0.044	0.022	0.999	0.000	11488.298	1482.787	13.949	1.804	6869
4096	418.00	4096000	0.602	0.170	0.990	0.003	80021.331	11818.466	97.685	14.448	1462
4096	420.00	4096000	4.134	0.940	0.931	0.015	395588.882	64529.305	482.511	78.752	291
4096	422.00	4096000	12.568	2.544	0.768	0.043	1110187.491	176919.180	1360.153	216.719	95
4096	426.00	4096000	47.676	5.828	0.294	0.078	3063878.264	281724.970	3779.231	347.547	34
8192	397.00	50000	0.000	0.000	1.000	0.000	94.333	0.425	0.280	0.001	6999
8192	404.00	50000	0.000	0.000	1.000	0.000	213.366	1.271	0.630	0.004	6999
8192	410.00	50000	0.000	0.000	1.000	0.000	579.723	4.928	1.710	0.014	6999
8192	412.00	50000	0.000	0.000	1.000	0.000	919.981	8.976	2.718	0.026	6999
8192	414.00	50000	0.000	0.000	1.000	0.000	1688.811	25.081	5.001	0.074	6999
8192	416.00	50000	0.389	0.070	0.995	0.001	3842.709	68.628	11.439	0.203	6999
8192	418.00	50000	5.317	0.329	0.936	0.004	10530.802	201.642	31.530	0.604	4426
8192	419.00	50000	12.221	0.379	0.852	0.004	16410.636	204.981	50.030	0.627	6979
8192	420.00	50000	24.432	0.518	0.712	0.006	23879.788	239.317	72.660	0.732	6570
8192	421.00	50000	40.974	0.792	0.531	0.008	31649.526	318.763	97.438	0.988	3769
8192	422.00	50000	61.376	0.781	0.337	0.007	39265.710	257.881	120.687	0.799	4306
8192	426.00	50000	117.437	1.084	0.009	0.003	49781.075	82.964	154.873	0.290	1000
8192	397.00	131072	0.000	0.000	1.000	0.000	94.333	0.425	0.278	0.001	6999
8192	404.00	131072	0.000	0.000	1.000	0.000	213.366	1.271	0.624	0.004	6999
8192	410.00	131072	0.000	0.000	1.000	0.000	579.723	4.928	1.697	0.014	6999
8192	412.00	131072	0.000	0.000	1.000	0.000	919.981	8.976	2.697	0.026	6999
8192	414.00	131072	0.000	0.000	1.000	0.000	1688.811	25.081	4.981	0.073	6999
8192	416.00	131072	0.070	0.032	0.999	0.000	4005.626	90.914	11.928	0.270	6999
8192	418.00	131072	2.094	0.176	0.975	0.002	13508.169	314.184	41.122	0.960	6349
8192	420.00	131072	15.447	0.431	0.825	0.005	41629.570	576.279	129.739	1.806	6956
8192	422.00	131072	50.904	0.630	0.461	0.006	87301.041	628.446	277.661	2.014	6982
8192	423.00	131072	71.131	0.633	0.274	0.005	106255.450	538.700	343.070	1.755	6701
8192	424.00	131072	90.635	0.618	0.137	0.004	119294.002	420.994	387.925	1.388	5931
8192	426.00	131072	116.073	0.472	0.019	0.002	129659.501	148.643	425.264	0.522	5830
8192	397.00	8192000	0.000	0.000	1.000	0.000	94.333	0.425	0.280	0.001	6999
8192	404.00	8192000	0.000	0.000	1.000	0.000	213.366	1.271	0.630	0.004	6999
8192	410.00	8192000	0.000	0.000	1.000	0.000	579.723	4.928	1.711	0.014	6999
8192	412.00	8192000	0.000	0.000	1.000	0.000	919.981	8.976	2.718	0.026	6999
8192	414.00	8192000	0.000	0.000	1.000	0.000	1688.811	25.081	5.003	0.074	6999
8192	416.00	8192000	0.000	0.000	1.000	0.000	4524.075	455.154	13.452	1.345	6502
8192	418.00	8192000	0.000	0.000	1.000	0.000	22356.815	3757.697	66.471	11.304	1361
8192	420.00	8192000	0.000	0.000	1.000	0.000	126096.605	28673.392	376.739	85.996	228
8192	422.00	8192000	0.000	0.000	1.000	0.000	422994.220	131599.104	1255.647	394.403	32
8192	426.00	8192000	0.000	0.000	1.000	0.000	2683414.318	0.000	7807.510	0.000	1
16384	397.00	50000	0.000	0.000	1.000	0.000	96.333	0.308	0.739	0.002	6999
16384	404.00	50000	0.000	0.000	1.000	0.000	210.524	0.855	1.600	0.006	6999
16384	410.00	50000	0.000	0.000	1.000	0.000	559.639	3.289	4.234	0.024	6999
16384	412.00	50000	0.000	0.000	1.000	0.000	878.477	5.984	6.648	0.044	6999
16384	414.00	50000	0.000	0.000	1.000	0.000	1524.353	13.064	11.543	0.097	6999
16384	416.00	50000	0.044	0.033	1.000	0.000	3218.301	41.669	24.386	0.312	5693
16384	418.00	50000	3.212	0.471	0.975	0.003	8945.324	222.773	67.477	1.675	2110
16384	419.00	50000	13.213	0.781	0.898	0.006	15665.560	276.523	122.348	2.179	2997
16384	420.00	50000	36.982	1.285	0.722	0.009	26086.387	359.076	202.869	2.820	2560
16384	421.00	50000	76.823	2.249	0.459	0.014	36597.328	477.093	290.490	3.866	1257
16384	422.00	50000	115.827	2.010	0.234	0.011	43591.010	338.450	346.355	2.771	1498
16384	426.00	50000	218.947	2.518	0.000	0.000	50000.000	0.000	410.723	0.758	375
16384	397.00	262144	0.000	0.000	1.000	0.000	96.333	0.308	0.732	0.002	6999
16384	404.00	262144	0.000	0.000	1.000	0.000	210.524	0.855	1.586	0.006	6999
16384	410.00	262144	0.000	0.000	1.000	0.000	559.639	3.289	4.213	0.024	6999
16384	412.00	262144	0.000	0.000	1.000	0.000	878.477	5.984	6.639	0.044	6999
16384	414.00	262144	0.000	0.000	1.000	0.000	1524.353	13.064	11.578	0.098	6999
16384	416.00	262144	0.000	0.000	1.000	0.000	3207.997	37.249	24.712	0.285	6999
16384	418.00	262144	0.406	0.147	0.997	0.001	10772.793	376.083	83.858	2.946	3123
16384	420.00	262144	11.765	0.565	0.918	0.004	54284.174	1031.370	450.318	8.629	5516
16384	422.00	262144	81.132	2.096	0.488	0.012	170311.030	2504.088	1441.564	21.496	1747
16384	423.00	262144	132.123	2.484	0.226	0.012	223137.622	2316.342	1930.163	20.522	1176
16384	424.00	262144	171.255	2.232	0.078	0.008	250772.444	1405.191	2207.401	13.018	1029
16384	426.00	262144	218.629	1.526	0.004	0.002	261790.155	254.282	2359.911	4.476	1062
16384	397.00	16384000	0.000	0.000	1.000	0.000	96.333	0.308	0.739	0.002	6999
16384	404.00	16384000	0.000	0.000	1.000	0.000	210.524	0.855	1.600	0.006	6999
16384	410.00	16384000	0.000	0.000	1.000	0.000	559.639	3.289	4.235	0.024	6999
16384	412.00	16384000	0.000	0.000	1.000	0.000	878.477	5.984	6.648	0.044	6999
16384	414.00	16384000	0.000	0.000	1.000	0.000	1524.353	13.064	11.550	0.097	6999
16384	416.00	16384000	0.000	0.000	1.000	0.000	3217.838	41.950	24.391	0.315	5688
16384	418.00	16384000	0.000	0.000	1.000	0.000	10514.471	606.331	79.193	4.604	1794
16384	420.00	16384000	0.000	0.000	1.000	0.000	58382.371	9811.708	432.798	72.952	177
16384	422.00	16384000	0.000	0.000	1.000	0.000	218135.050	102300.011	1615.833	763.773	19
16384	426.00	16384000	0.000	0.000	1.000	0.000	153892.928	0.000	1085.990	0.000	1
32768	397.00	50000	0.000	0.000	1.000	0.000	95.787	0.210	2.020	0.004	6999
32768	404.00	50000	0.000	0.000	1.000	0.000	204.899	0.589	4.266	0.012	6999
32768	410.00	50000	0.000	0.000	1.000	0.000	539.678	2.178	11.115	0.043	6999
32768	412.00	50000	0.000	0.000	1.000	0.000	829.232	3.885	17.047	0.077	6999
32768	414.00	50000	0.000	0.000	1.000	0.000	1426.828	10.146	29.093	0.202	4778
32768	416.00	50000	0.000	0.000	1.000	0.000	2785.557	34.872	56.367	0.690	2532
32768	418.00	50000	1.273	0.567	0.994	0.003	7889.352	224.378	158.768	4.527	970
32768	419.00	50000	13.261	1.602	0.938	0.007	14669.315	371.403	308.013	7.808	1182
32768	420.00	50000	50.649	1.469	0.768	0.006	26689.121	243.478	608.890	5.681	4609
32768	421.00	50000	135.063	2.456	0.423	0.009	39498.381	274.567	927.663	6.768	2854
32768	422.00	50000	231.588	2.420	0.134	0.007	47331.837	159.511	1137.236	4.471	2456
32768	426.00	50000	433.680	6.215	0.000	0.000	50000.000	0.000	1159.746	4.352	128
32768	397.00	524288	0.000	0.000	1.000	0.000	95.787	0.210	2.001	0.004	6999
32768	404.00	524288	0.000	0.000	1.000	0.000	204.899	0.589	4.251	0.012	6999
32768	410.00	524288	0.000	0.000	1.000	0.000	539.678	2.178	11.189	0.043	6999
32768	412.00	524288	0.000	0.000	1.000	0.000	829.232	3.885	17.276	0.078	6999
32768	414.00	524288	0.000	0.000	1.000	0.000	1421.876	8.179	29.985	0.169	6999
32768	416.00	524288	0.000	0.000	1.000	0.000	2829.273	31.370	59.775	0.650	4378
32768	418.00	524288	0.177	0.177	0.999	0.001	7999.907	376.401	167.803	8.156	1565
32768	420.00	524288	3.896	0.691	0.983	0.003	49883.412	1845.361	1142.648	42.816	2179
32768	422.00	524288	124.205	3.200	0.535	0.011	328901.295	4565.686	8998.235	130.672	2056
32768	423.00	524288	243.635	3.778	0.191	0.011	462782.152	3768.948	13055.494	118.531	1385
32768	424.00	524288	330.129	7.591	0.025	0.012	516865.852	3996.321	12891.857	130.352	163
32768	426.00	524288	433.238	5.895	0.000	0.000	524288.000	0.000	13810.618	79.747	160
32768	397.00	32768000	0.000	0.000	1.000	0.000	95.787	0.210	2.020	0.004	6999
32768	404.00	32768000	0.000	0.000	1.000	0.000	204.899	0.589	4.265	0.012	6999
32768	410.00	32768000	0.000	0.000	1.000	0.000	539.678	2.178	11.122	0.043	6999
32768	412.00	32768000	0.000	0.000	1.000	0.000	829.232	3.885	17.054	0.077	6999
32768	414.00	32768000	0.000	0.000	1.000	0.000	1426.996	10.144	29.103	0.201	4778
32768	416.00	32768000	0.000	0.000	1.000	0.000	2786.014	34.863	56.370	0.691	2533
32768	418.00	32768000	0.000	0.000	1.000	0.000	7915.481	247.402	158.849	4.917	946
32768	420.00	32768000	0.000	0.000	1.000	0.000	37348.866	4742.027	738.147	92.290	152
32768	422.00	32768000	0.000	0.000	1.000	0.000	189597.507	45848.374	3720.682	914.095	16
65536	397.00	50000	0.000	0.000	1.000	0.000	94.376	0.150	5.601	0.008	6999
65536	404.00	50000	0.000	0.000	1.000	0.000	204.089	0.419	11.929	0.023	6999
65536	410.00	50000	0.000	0.000	1.000	0.000	517.039	1.734	29.783	0.097	4632
65536	412.00	50000	0.000	0.000	1.000	0.000	791.123	3.710	45.215	0.205	3115
65536	414.00	50000	0.000	0.000	1.000	0.000	1334.869	9.985	75.734	0.553	1923
65536	416.00	50000	0.000	0.000	1.000	0.000	2543.024	31.503	142.809	1.713	1081
65536	418.00	50000	0.000	0.000	1.000	0.000	6864.441	220.703	380.704	12.196	401
65536	419.00	50000	4.867	1.993	0.985	0.005	12836.648	400.609	750.420	23.684	481
65536	420.00	50000	68.877	3.877	0.815	0.010	26892.428	375.291	1720.425	24.677	1608
65536	421.00	50000	264.656	7.512	0.360	0.016	42612.400	399.101	2836.691	29.163	913
65536	422.00	50000	473.540	5.988	0.054	0.008	49141.705	150.817	3401.075	16.100	803
65536	426.00	50000	880.325	16.162	0.000	0.000	50000.000	0.000	3330.138	24.162	40
65536	397.00	1048576	0.000	0.000	1.000	0.000	94.376	0.150	5.596	0.008	6999
65536	404.00	1048576	0.000	0.000	1.000	0.000	204.089	0.419	12.028	0.024	6999
65536	410.00	1048576	0.000	0.000	1.000	0.000	517.874	1.422	30.913	0.084	6999
65536	412.00	1048576	0.000	0.000	1.000	0.000	792.989	2.852	47.407	0.169	5485
65536	414.00	1048576	0.000	0.000	1.000	0.000	1328.667	7.678	78.706	0.451	3320
65536	416.00	1048576	0.000	0.000	1.000	0.000	2588.922	25.545	152.392	1.506	1721
65536	418.00	1048576	0.000	0.000	1.000	0.000	6764.469	171.008	394.998	10.051	659
65536	420.00	1048576	0.000	0.000	1.000	0.000	35100.269	1219.975	2255.988	78.241	1079
65536	422.00	1048576	138.127	11.945	0.717	0.023	491530.719	20497.090	36857.905	1610.254	378
65536	423.00	1048576	461.858	17.174	0.153	0.027	953364.192	18811.176	71681.060	1819.317	183
65536	424.00	1048576	647.812	33.825	0.000	0.000	1048576.000	0.000	60157.599	408.522	16
65536	426.00	1048576	790.750	26.513	0.000	0.000	1048576.000	0.000	63669.246	214.909	16
65536	397.00	65536000	0.000	0.000	1.000	0.000	94.376	0.150	5.602	0.008	6999
65536	404.00	65536000	0.000	0.000	1.000	0.000	204.089	0.419	11.940	0.023	6999
65536	410.00	65536000	0.000	0.000	1.000	0.000	517.082	1.733	29.769	0.096	4636
65536	412.00	65536000	0.000	0.000	1.000	0.000	791.033	3.708	45.232	0.205	3116
65536	414.00	65536000	0.000	0.000	1.000	0.000	1335.127	9.986	75.704	0.553	1922
65536	416.00	65536000	0.000	0.000	1.000	0.000	2543.353	31.475	142.895	1.706	1082
65536	418.00	65536000	0.000	0.000	1.000	0.000	6882.172	220.865	381.681	12.121	402
65536	420.00	65536000	0.000	0.000	1.000	0.000	36480.934	4312.601	1991.899	234.026	68
65536	422.00	65536000	0.000	0.000	1.000	0.000	148136.109	37163.366	8107.038	2087.399	5
