0.000000	4.029192	4.031012	4.027558
0.000007	4.027661	4.028974	4.026416
0.000014	4.026129	4.027134	4.025153
0.000021	4.024598	4.025361	4.023839
0.000029	4.023066	4.023631	4.022493
0.000036	4.021535	4.021932	4.021120
0.000043	4.020003	4.020257	4.019728
0.000050	4.018472	4.018602	4.018317
0.000057	4.016940	4.016964	4.016892
0.000064	4.015409	4.015341	4.015454
0.000071	4.013877	4.013730	4.014003
0.000078	4.012346	4.012131	4.012542
0.000086	4.010814	4.010543	4.011070
0.000093	4.009283	4.008964	4.009590
0.000100	4.007751	4.007393	4.008101
0.000107	4.006220	4.005831	4.006604
0.000114	4.004688	4.004276	4.005100
0.000121	4.003157	4.002727	4.003589
0.000128	4.001625	4.001186	4.002071
0.000135	4.000094	3.999650	4.000547
0.000143	3.998562	3.998121	3.999017
0.000150	3.997031	3.996596	3.997481
0.000157	3.995499	3.995077	3.995940
0.000164	3.993968	3.993563	3.994394
0.000171	3.992436	3.992054	3.992842
0.000178	3.990905	3.990549	3.991286
0.000185	3.989373	3.989048	3.989725
0.000193	3.987842	3.987552	3.988160
0.000200	3.986310	3.986059	3.986590
0.000207	3.984779	3.984571	3.985017
0.000214	3.983247	3.983086	3.983439
0.000221	3.981716	3.981604	3.981857
0.000228	3.980184	3.980126	3.980272
0.000235	3.978653	3.978651	3.978682
0.000242	3.977122	3.977180	3.977090
0.000250	3.975590	3.975711	3.975493
0.000257	3.974059	3.974246	3.973894
0.000264	3.972527	3.972783	3.972291
0.000271	3.970996	3.971323	3.970685
0.000278	3.969464	3.969866	3.969076
0.000285	3.967933	3.968412	3.967463
0.000292	3.966401	3.966960	3.965848
0.000299	3.964870	3.965511	3.964230
0.000307	3.963338	3.964064	3.962609
0.000314	3.961807	3.962620	3.960985
0.000321	3.960275	3.961178	3.959358
0.000328	3.958744	3.959738	3.957729
0.000335	3.957212	3.958300	3.956097
0.000342	3.955681	3.956865	3.954462
0.000349	3.954149	3.955432	3.952825
0.000356	3.952618	3.954001	3.951185
0.000364	3.951086	3.952572	3.949543
0.000371	3.949555	3.951145	3.947899
0.000378	3.948023	3.949720	3.946252
0.000385	3.946492	3.948297	3.944603
0.000392	3.944960	3.946875	3.942952
0.000399	3.943429	3.945456	3.941299
