2048 3.750000 8192 0 0 1 10000 1304.41
256 3.750000 1024 0.0589 0.00251059 0.9447 10000 104.653
256 3.750000 128 0.4213 0.00656054 0.6593 10000 45.3727
256 3.750000 2048 0.024 0.00158821 0.9769 10000 122.856
256 3.750000 256 0.2301 0.0048719 0.7981 10000 64.3817
256 3.750000 512 0.1236 0.00361003 0.8866 10000 85.7477
256 3.750000 64 0.7072 0.00826963 0.4862 10000 29.7725
32768 3.750000 131072 0 0 1 10000 51593.3
32768 3.750000 16384 0.0001 9.9995e-05 0.9999 10000 6993.85
32768 3.750000 262144 0 0 1 6860 101284
32768 3.750000 32768 0 0 1 10000 13509.9
32768 3.750000 65536 0 0 1 10000 26324
32768 3.750000 8192 0.0008 0.00028273 0.9992 10000 3687.65
4096 3.750000 1024 0.0694 0.00264922 0.9333 10000 485.808
4096 3.750000 16384 0 0 1 10000 3733.59
4096 3.750000 2048 0.0105 0.00102907 0.9896 10000 748.935
4096 3.750000 32768 0 0 1 10000 6823.53
4096 3.750000 4096 0.0016 0.00039968 0.9984 10000 1213.12
4096 3.750000 8192 0.0001 9.9995e-05 0.9999 10000 2098.61
512 3.750000 1024 0.0448 0.00217239 0.9573 10000 168.148
512 3.750000 128 0.636 0.00829882 0.541 10000 61.9634
512 3.750000 2048 0.0144 0.00123258 0.9861 10000 193.696
512 3.750000 256 0.2904 0.00553053 0.7545 10000 95.9213
512 3.750000 4096 0.0038 0.000646959 0.9964 10000 209.604
512 3.750000 512 0.1137 0.00349532 0.8965 10000 131.694
8192 3.750000 16384 0 0 1 10000 5038.51
8192 3.750000 2048 0.0163 0.00128974 0.984 10000 916.819
8192 3.750000 32768 0 0 1 10000 9512.16
8192 3.750000 4096 0.0025 0.000499375 0.9975 10000 1529.56
8192 3.750000 65536 0 0 1 10000 18183
8192 3.750000 8192 0.0003 0.000173179 0.9997 10000 2723.36
1024 3.875000 1024 0.3502 0.00624788 0.718 10000 394.701
1024 3.875000 2048 0.1464 0.00403196 0.8703 10000 583.724
1024 3.875000 256 1.3851 0.0123919 0.2728 10000 152.294
1024 3.875000 4096 0.0569 0.00248319 0.947 10000 812.376
1024 3.875000 512 0.7338 0.00910899 0.5037 10000 252.783
1024 3.875000 8192 0.0178 0.00135953 0.9827 10000 1083.18
128 3.875000 1024 0.2119 0.00452547 0.806 10000 90.0187
128 3.875000 128 0.5446 0.00716945 0.57 10000 32.9768
128 3.875000 256 0.4189 0.00626596 0.6481 10000 48.8608
128 3.875000 32 0.9917 0.00920777 0.3408 10000 15.1784
128 3.875000 512 0.3009 0.00536805 0.7356 10000 66.2121
128 3.875000 64 0.7314 0.00815386 0.4624 10000 22.9896
16384 3.875000 131072 0 0 1 10000 46984.3
16384 3.875000 16384 0.0124 0.00110663 0.9876 10000 7317.72
16384 3.875000 32768 0.0028 0.000528409 0.9972 10000 13194.9
16384 3.875000 4096 0.2492 0.00507247 0.782 10000 2582.7
16384 3.875000 65536 0.0007 0.000264483 0.9993 10000 24631.7
16384 3.875000 8192 0.0621 0.00252673 0.9405 10000 4283.04
2048 3.875000 1024 0.5066 0.00752035 0.6187 10000 538.861
2048 3.875000 16384 0.0048 0.000691156 0.9952 10000 3056.61
2048 3.875000 2048 0.1953 0.00459519 0.8286 10000 859.499
2048 3.875000 4096 0.0607 0.00254981 0.943 10000 1321.37
2048 3.875000 512 1.2152 0.0116794 0.3199 10000 325.394
2048 3.875000 8192 0.015 0.001248 0.9854 10000 1976.96
256 3.875000 1024 0.2315 0.00495487 0.7991 10000 149.994
256 3.875000 128 0.8356 0.00902758 0.4299 10000 50.8653
256 3.875000 2048 0.1285 0.00358591 0.8796 10000 200.614
256 3.875000 256 0.5622 0.00750021 0.5695 10000 77.3831
256 3.875000 512 0.3461 0.00600096 0.7126 10000 114.003
256 3.875000 64 1.201 0.0106217 0.2916 10000 31.8875
32768 3.875000 131072 0 0 1 10000 54295.1
32768 3.875000 16384 0.0226 0.00151292 0.9778 10000 8384.78
32768 3.875000 262144 0 0 1 6483 105586
32768 3.875000 32768 0.0048 0.000691156 0.9952 10000 15091.4
32768 3.875000 65536 0.0009 0.000299865 0.9991 10000 28269.8
32768 3.875000 8192 0.1044 0.00326651 0.9018 10000 4891
4096 3.875000 1024 0.9031 0.0100305 0.4258 10000 671.957
4096 3.875000 16384 0.0049 0.00071246 0.9952 10000 4730.27
4096 3.875000 2048 0.2987 0.00566638 0.7502 10000 1111.6
4096 3.875000 32768 0.001 0.00031607 0.999 10000 8247.48
4096 3.875000 4096 0.0901 0.00316515 0.9177 10000 1788.93
4096 3.875000 8192 0.021 0.0014683 0.9795 10000 2860.11
512 3.875000 1024 0.2521 0.00520332 0.7845 10000 256.564
512 3.875000 128 1.3464 0.0115499 0.2576 10000 69.7671
512 3.875000 2048 0.1274 0.00374125 0.8854 10000 348.597
512 3.875000 256 0.8467 0.00946889 0.4411 10000 114.817
512 3.875000 4096 0.0639 0.002608 0.94 10000 440.439
512 3.875000 512 0.4852 0.0072179 0.6284 10000 172.832
8192 3.875000 16384 0.0097 0.000990248 0.9904 10000 6141.27
8192 3.875000 2048 0.5054 0.00740656 0.6153 10000 1328.45
8192 3.875000 32768 0.0012 0.000346202 0.9988 10000 10962.8
8192 3.875000 4096 0.1372 0.00376532 0.8742 10000 2198.07
8192 3.875000 65536 0.0004 0.00019996 0.9996 10000 20222.8
8192 3.875000 8192 0.0367 0.00196858 0.9649 10000 3591.16
1024 3.937500 1024 0.7513 0.00912386 0.4907 10000 455.162
1024 3.937500 2048 0.4068 0.00679937 0.6839 10000 712.459
1024 3.937500 256 2.1259 0.0149273 0.1251 10000 160.68
1024 3.937500 4096 0.2043 0.00480168 0.825 10000 1058.1
1024 3.937500 512 1.3133 0.0121513 0.2932 10000 275.988
1024 3.937500 8192 0.0904 0.00316904 0.9184 10000 1520.89
128 3.937500 1024 0.3019 0.00539404 0.7342 10000 97.6094
128 3.937500 128 0.7057 0.00787202 0.4686 10000 34.3636
128 3.937500 256 0.5577 0.00712791 0.5566 10000 51.1017
128 3.937500 32 1.1881 0.0100026 0.2704 10000 15.419
128 3.937500 512 0.4108 0.00621324 0.655 10000 72.5409
128 3.937500 64 0.9026 0.00893819 0.3809 10000 23.9008
16384 3.937500 131072 0.0034 0.000582103 0.9966 10000 51944.9
16384 3.937500 16384 0.1505 0.00392746 0.8621 10000 9206.28
16384 3.937500 32768 0.0468 0.00219111 0.9549 10000 15874.8
16384 3.937500 4096 1.3156 0.0122057 0.2895 10000 3089.92
16384 3.937500 65536 0.0142 0.00121649 0.9861 10000 28257
16384 3.937500 8192 0.4589 0.00694054 0.6389 10000 5366.76
2048 3.937500 1024 1.2238 0.0118326 0.3183 10000 607.637
2048 3.937500 16384 0.0432 0.0021103 0.9584 10000 4114.4
2048 3.937500 2048 0.6304 0.0084711 0.5553 10000 1019.46
2048 3.937500 4096 0.2774 0.00565375 0.7722 10000 1642.54
2048 3.937500 512 2.2948 0.0160097 0.1205 10000 351.573
2048 3.937500 8192 0.1154 0.00355363 0.8954 10000 2629.32
256 3.937500 1024 0.3718 0.00616088 0.6928 10000 177.414
256 3.937500 128 1.0985 0.0100807 0.316 10000 53.144
256 3.937500 2048 0.241 0.00495499 0.7882 10000 244.762
256 3.937500 256 0.8003 0.00878874 0.4432 10000 84.1794
256 3.937500 512 0.5548 0.00752992 0.5784 10000 124.33
256 3.937500 64 1.4919 0.0114137 0.2017 10000 32.5439
32768 3.937500 131072 0.0089 0.000949778 0.9912 10000 59912.5
32768 3.937500 16384 0.2689 0.00527819 0.7673 10000 10574.7
32768 3.937500 262144 0.00189726 0.000525705 0.998103 6852 113182
32768 3.937500 32768 0.0832 0.00290651 0.9207 10000 18447.1
32768 3.937500 65536 0.0273 0.00164179 0.9729 10000 32706.8
32768 3.937500 8192 0.8625 0.00956239 0.4329 10000 6087.76
4096 3.937500 1024 2.2097 0.0161361 0.1312 10000 733.903
4096 3.937500 16384 0.0594 0.00253124 0.9441 10000 6002.1
4096 3.937500 2048 1.0306 0.0110239 0.3886 10000 1293.54
4096 3.937500 32768 0.0186 0.00138036 0.9818 10000 10133.3
4096 3.937500 4096 0.4256 0.0069833 0.6695 10000 2201.42
4096 3.937500 8192 0.1636 0.0042407 0.8563 10000 3645.78
512 3.937500 1024 0.5011 0.00726085 0.6127 10000 300.332
512 3.937500 128 1.8061 0.0131244 0.1607 10000 72.7816
512 3.937500 2048 0.2983 0.00567025 0.7515 10000 429.436
512 3.937500 256 1.2464 0.0111305 0.2857 10000 122.742
512 3.937500 4096 0.1603 0.0041401 0.8561 10000 581.035
512 3.937500 512 0.8077 0.00911439 0.4483 10000 196.388
8192 3.937500 16384 0.0865 0.00302354 0.9194 10000 7631.54
8192 3.937500 2048 1.8406 0.0145931 0.1797 10000 1512.98
8192 3.937500 32768 0.0304 0.00175715 0.9703 10000 13137.9
8192 3.937500 4096 0.7273 0.00906496 0.5034 10000 2680.85
8192 3.937500 65536 0.0099 0.00099005 0.9901 10000 23317.8
8192 3.937500 8192 0.2706 0.00538494 0.7709 10000 4572.8
1024 4.000000 1024 1.4164 0.0124796 0.2629 10000 507.793
1024 4.000000 2048 0.9025 0.00998095 0.4263 10000 829.21
1024 4.000000 256 3.0779 0.0175489 0.0473 10000 165.873
1024 4.000000 4096 0.5353 0.00774567 0.6052 10000 1328.31
1024 4.000000 512 2.1075 0.0150331 0.1301 10000 294.995
1024 4.000000 8192 0.3164 0.00600742 0.7445 10000 2008.77
128 4.000000 1024 0.4277 0.00621267 0.6372 10000 107.188
128 4.000000 128 0.8856 0.00881426 0.3865 10000 36.0561
128 4.000000 256 0.7065 0.00787247 0.4678 10000 52.447
128 4.000000 32 1.3708 0.0105977 0.2157 10000 15.9791
128 4.000000 512 0.5487 0.00697587 0.5562 10000 74.674
128 4.000000 64 1.0752 0.00941246 0.2999 10000 24.5622
16384 4.000000 131072 0.1045 0.00329514 0.9026 10000 66031.2
16384 4.000000 16384 1.1328 0.0113312 0.3445 10000 11510.8
16384 4.000000 32768 0.5233 0.00765544 0.6101 10000 20775.3
16384 4.000000 4096 4.9397 0.0242686 0.0114 10000 3452.1
16384 4.000000 65536 0.241 0.00515091 0.7946 10000 37033.1
16384 4.000000 8192 2.4094 0.0170135 0.1113 10000 6428.43
2048 4.000000 1024 2.4231 0.0164094 0.1073 10000 664.917
2048 4.000000 16384 0.2486 0.00519998 0.7888 10000 5472.08
2048 4.000000 2048 1.4795 0.0131125 0.258 10000 1156.07
2048 4.000000 4096 0.8652 0.0101913 0.4572 10000 2004.81
2048 4.000000 512 3.8691 0.0204772 0.0241 10000 345.842
2048 4.000000 8192 0.4737 0.00726711 0.6391 10000 3363.99
256 4.000000 1024 0.5913 0.00766593 0.5543 10000 197.379
256 4.000000 128 1.3971 0.0112482 0.2277 10000 56.614
256 4.000000 2048 0.4207 0.00642115 0.6547 10000 275.473
256 4.000000 256 1.08 0.0101153 0.332 10000 85.5181
256 4.000000 512 0.8049 0.00877745 0.4387 10000 128.822
256 4.000000 64 1.8383 0.0126014 0.1361 10000 34.817
32768 4.000000 131072 0.190443 0.00576316 0.826822 5734 77074
32768 4.000000 16384 2.1161 0.0157138 0.1402 10000 13143.7
32768 4.000000 262144 0.100033 0.00580045 0.90591 3029 141828
32768 4.000000 32768 0.9553 0.0102015 0.4034 10000 23931.4
32768 4.000000 65536 0.44227 0.00694945 0.650973 9813 42890.9
32768 4.000000 8192 4.5553 0.0233155 0.0148 10000 6862.36
4096 4.000000 1024 4.4205 0.0221488 0.0161 10000 789.522
4096 4.000000 16384 0.3941 0.00675859 0.6927 10000 7788.19
4096 4.000000 2048 2.6407 0.01753 0.0906 10000 1431.18
4096 4.000000 32768 0.1815 0.0044739 0.8412 10000 13365
4096 4.000000 4096 1.4539 0.013154 0.2671 10000 2590.09
4096 4.000000 8192 0.7605 0.00952544 0.5022 10000 4521.85
512 4.000000 1024 0.8688 0.00949098 0.4276 10000 329.441
512 4.000000 128 2.4103 0.0151015 0.0831 10000 76.1504
512 4.000000 2048 0.5748 0.00779234 0.5724 10000 504.828
512 4.000000 256 1.7617 0.0131762 0.1676 10000 130.217
512 4.000000 4096 0.3677 0.00626815 0.701 10000 730.184
512 4.000000 512 1.2483 0.011098 0.2856 10000 208.46
8192 4.000000 16384 0.641 0.00854821 0.5498 10000 9863.78
8192 4.000000 2048 4.855 0.0240441 0.0111 10000 1719.89
8192 4.000000 32768 0.3028 0.00579752 0.751 10000 17289.3
8192 4.000000 4096 2.5759 0.017772 0.0972 10000 3020.55
8192 4.000000 65536 0.1381 0.00385004 0.8753 10000 30377
8192 4.000000 8192 1.3078 0.0123696 0.3009 10000 5527.01
1024 4.031250 1024 1.8156 0.0136821 0.1734 10000 514.98
1024 4.031250 2048 1.223 0.0116605 0.3165 10000 871.828
1024 4.031250 256 3.671 0.0190351 0.025 10000 173.452
1024 4.031250 4096 0.7977 0.00928426 0.4656 10000 1429.39
1024 4.031250 512 2.6079 0.0164078 0.0774 10000 298.798
1024 4.031250 8192 0.5139 0.00768379 0.6196 10000 2257.19
128 4.031250 1024 0.501 0.00660454 0.5836 10000 111.6
128 4.031250 128 0.9688 0.00910838 0.3468 10000 36.5689
128 4.031250 256 0.7908 0.00831285 0.4276 10000 53.2163
128 4.031250 32 1.4674 0.0108496 0.1925 10000 16.0457
128 4.031250 512 0.6454 0.00750772 0.4999 10000 79.0998
128 4.031250 64 1.1785 0.00993196 0.2708 10000 24.3135
16384 4.031250 131072 0.388 0.00659739 0.6948 10000 77083.3
16384 4.031250 16384 2.5349 0.0174292 0.0939 10000 12626.4
16384 4.031250 32768 1.3603 0.0128214 0.2881 10000 23064.2
16384 4.031250 4096 8.125 0.0311451 0.0005 10000 3537.8
16384 4.031250 65536 0.7522 0.00925956 0.4907 10000 42284.4
16384 4.031250 8192 4.6105 0.0236896 0.0148 10000 6676.26
2048 4.031250 1024 3.2292 0.0185867 0.0489 10000 689.065
2048 4.031250 16384 0.4922 0.00753352 0.6356 10000 6159.1
2048 4.031250 2048 2.094 0.015475 0.1447 10000 1199.54
2048 4.031250 4096 1.3132 0.0122789 0.2959 10000 2112.35
2048 4.031250 512 4.7986 0.0226067 0.0106 10000 374.462
2048 4.031250 8192 0.7989 0.00967191 0.481 10000 3636.83
256 4.031250 1024 0.6887 0.00812522 0.4965 10000 199.727
256 4.031250 128 1.5812 0.0119114 0.1839 10000 55.8004
256 4.031250 2048 0.5209 0.0070934 0.5903 10000 298.003
256 4.031250 256 1.2146 0.0104209 0.2751 10000 87.1767
256 4.031250 512 0.9307 0.00930751 0.3784 10000 135.611
256 4.031250 64 1.9859 0.0129542 0.1099 10000 34.9381
32768 4.031250 131072 0.727608 0.0131606 0.507276 4879 90465.5
32768 4.031250 16384 4.8089 0.0240665 0.0122 10000 13776.5
32768 4.031250 262144 0.381426 0.0117545 0.691227 2918 165330
32768 4.031250 32768 2.593 0.0173918 0.0934 10000 26168
32768 4.031250 65536 1.37785 0.0135303 0.270359 8522 48904
32768 4.031250 8192 8.974 0.0328842 0.0002 10000 7544
4096 4.031250 1024 5.9479 0.0255644 0.0046 10000 819.63
4096 4.031250 16384 0.803 0.0097652 0.4799 10000 8654.87
4096 4.031250 2048 3.8148 0.0211393 0.032 10000 1503.73
4096 4.031250 32768 0.4422 0.00715863 0.6635 10000 15108.8
4096 4.031250 4096 2.3171 0.0164206 0.1244 10000 2751.78
4096 4.031250 8192 1.3865 0.0130419 0.2869 10000 4886.82
512 4.031250 1024 1.1012 0.0104392 0.3309 10000 349.206
512 4.031250 128 2.7575 0.0159264 0.057 10000 77.4702
512 4.031250 2048 0.7508 0.00882326 0.4793 10000 533.152
512 4.031250 256 2.0299 0.0139198 0.1264 10000 131.752
512 4.031250 4096 0.5105 0.00736946 0.6112 10000 796.965
512 4.031250 512 1.5156 0.0121093 0.214 10000 220.345
8192 4.031250 16384 1.3806 0.0128862 0.2855 10000 10784.5
8192 4.031250 2048 7.2122 0.0294112 0.0009 10000 1582.11
8192 4.031250 32768 0.7631 0.00949199 0.4981 10000 19469
8192 4.031250 4096 4.3125 0.0228062 0.0208 10000 3220.57
8192 4.031250 65536 0.4218 0.00695906 0.6747 10000 35116.5
8192 4.031250 8192 2.4712 0.0171458 0.1076 10000 5903.01
1024 4.062500 1024 2.302 0.0154842 0.1085 10000 527.817
1024 4.062500 2048 1.6231 0.0131051 0.2095 10000 903.199
1024 4.062500 256 4.2422 0.0202824 0.0137 10000 176.62
1024 4.062500 4096 1.1363 0.0111037 0.3379 10000 1507.95
1024 4.062500 512 3.1682 0.0176915 0.0452 10000 314.708
1024 4.062500 8192 0.7893 0.0091406 0.4663 10000 2509.62
128 4.062500 1024 0.5759 0.00704016 0.537 10000 121.687
128 4.062500 128 1.0784 0.00949554 0.3074 10000 37.0683
128 4.062500 256 0.872 0.0086268 0.3863 10000 55.8014
128 4.062500 32 1.5807 0.0113035 0.1705 10000 15.9196
128 4.062500 512 0.7312 0.00788889 0.4518 10000 80.5405
128 4.062500 64 1.298 0.0102839 0.2322 10000 25.245
16384 4.062500 131072 1.1816 0.0120192 0.343 10000 87905.1
16384 4.062500 16384 5.008 0.0247854 0.0119 10000 12792
16384 4.062500 32768 3.0884 0.0196255 0.0623 10000 24920.3
16384 4.062500 4096 12.6214 0.0390436 0 10000
16384 4.062500 65536 1.8832 0.0152537 0.1876 10000 46840.7
16384 4.062500 8192 8.0307 0.0313531 0.001 10000 6666.7
2048 4.062500 1024 4.132 0.0209785 0.0204 10000 687.961
2048 4.062500 16384 0.8645 0.00984347 0.4429 10000 6780.81
2048 4.062500 2048 2.8534 0.0177756 0.0673 10000 1241.22
2048 4.062500 4096 1.9638 0.014908 0.1613 10000 2255.2
2048 4.062500 512 5.7936 0.0240824 0.0036 10000 386.861
2048 4.062500 8192 1.294 0.0120961 0.2999 10000 3946.34
256 4.062500 1024 0.8361 0.008657 0.4126 10000 215.495
256 4.062500 128 1.7503 0.0123424 0.1499 10000 57.0874
256 4.062500 2048 0.6497 0.00790816 0.5171 10000 312.406
256 4.062500 256 1.3703 0.0111291 0.2368 10000 92.3771
256 4.062500 512 1.1131 0.0101169 0.3106 10000 143.119
256 4.062500 64 2.2248 0.0135944 0.085 10000 34.7635
32768 4.062500 131072 2.2234 0.0252351 0.126451 4136 101010
32768 4.062500 16384 9.6173 0.0345384 0.0003 10000 13916.3
32768 4.062500 262144 1.40481 0.0270141 0.262477 2164 189014
32768 4.062500 32768 5.8936 0.0266936 0.0056 10000 27476.8
32768 4.062500 65536 3.62902 0.0235993 0.04182 8154 52848.7
32768 4.062500 8192 15.6707 0.0441061 0 10000
4096 4.062500 1024 7.7196 0.0287325 0.0004 10000 848.25
4096 4.062500 16384 1.4537 0.0129524 0.2602 10000 9450.73
4096 4.062500 2048 5.2735 0.0243641 0.0081 10000 1612.38
4096 4.062500 32768 0.9625 0.0107074 0.4204 10000 16997.8
4096 4.062500 4096 3.5182 0.0204007 0.0436 10000 2826.6
4096 4.062500 8192 2.3396 0.0167364 0.1211 10000 5267.94
512 4.062500 1024 1.3519 0.0114327 0.2534 10000 355.389
512 4.062500 128 3.0582 0.0165003 0.0396 10000 77.0025
512 4.062500 2048 0.9738 0.00982911 0.3808 10000 577.105
512 4.062500 256 2.3525 0.0148096 0.0865 10000 135.801
512 4.062500 4096 0.6983 0.00833473 0.4982 10000 849.398
512 4.062500 512 1.8054 0.0131016 0.1587 10000 218.929
8192 4.062500 16384 2.6898 0.0180088 0.09 10000 11404.2
8192 4.062500 2048 9.9917 0.0335715 0.0001 10000 2006
8192 4.062500 32768 1.7019 0.014364 0.2184 10000 21516.1
8192 4.062500 4096 6.5704 0.0277035 0.0029 10000 3382.52
8192 4.062500 65536 1.055 0.0112079 0.3806 10000 39648.3
8192 4.062500 8192 4.2232 0.0227134 0.0243 10000 6268.15
1024 4.093750 256 4.873 0.0211122 0.0053 10000 171.17
16384 4.093750 65536 4.09366 0.0919119 0.0422961 662 50363.9
2048 4.093750 1024 5.1278 0.0230822 0.007 10000 667.3
32768 4.093750 262144 3.76471 0.2453 0.0294118 68 197466
4096 4.093750 4096 4.9915 0.0236661 0.0111 10000 2844.33
8192 4.093750 16384 4.53098 0.0247252 0.0156912 8731 12185.9
