#  N   alpha   nIter  av(e)   err(e)   P(sol)    nsamples
32768	9.20	16384	35.889	0.085	0.000	10000
32768	9.25	16384	51.803	0.096	0.000	10000
32768	9.28	16384	62.189	0.104	0.000	10000
32768	9.30	16384	69.600	0.106	0.000	10000
32768	9.35	16384	88.699	0.116	0.000	10000
32768	9.38	16384	100.815	0.122	0.000	10000
32768	9.40	16384	109.255	0.148	0.000	7084
32768	9.45	16384	130.297	0.130	0.000	10000
32768	9.70	16384	249.198	0.158	0.000	10000
32768	9.00	65536	0.000	0.000	1.000	2056
32768	9.10	65536	0.113	0.004	0.900	7153
32768	9.20	65536	4.485	0.071	0.050	2026
32768	9.25	65536	11.978	0.093	0.001	3367
32768	9.30	65536	23.773	0.089	0.000	6798
32768	9.35	65536	38.964	0.153	0.000	3318
32768	9.40	65536	56.364	0.124	0.000	6610
32768	9.45	65536	75.090	0.195	0.000	3308
32768	9.48	65536	87.295	0.203	0.000	3244
32768	9.50	65536	95.790	0.148	0.000	6524
32768	9.55	65536	118.178	0.440	0.000	788
32768	9.57	65536	126.719	0.233	0.000	3204
32768	9.60	65536	140.346	0.230	0.000	3202
32768	9.70	65536	187.802	0.515	0.000	776
32768	9.90	65536	290.237	0.574	0.000	750
32768	9.00	524288	0.000	0.000	1.000	275
32768	9.10	524288	0.000	0.000	1.000	673
32768	9.20	524288	0.000	0.000	1.000	609
32768	9.30	524288	0.343	0.027	0.733	606
32768	9.40	524288	9.798	0.252	0.010	391
32768	9.50	524288	38.472	0.442	0.000	390
32768	9.60	524288	77.881	0.571	0.000	388
65536	9.00	16384	2.405	0.020	0.147	10000
65536	9.15	16384	43.513	0.098	0.000	10000
65536	9.17	16384	53.952	0.129	0.000	7053
65536	9.20	16384	70.692	0.119	0.000	10000
65536	9.23	16384	89.330	0.153	0.000	7256
65536	9.25	16384	102.623	0.164	0.000	6976
65536	9.30	16384	137.736	0.189	0.000	6364
65536	9.35	16384	175.859	0.200	0.000	6444
65536	9.40	16384	216.609	0.175	0.000	10000
65536	9.45	16384	259.510	0.185	0.000	10000
65536	9.60	16384	397.354	0.211	0.000	10000
65536	9.80	16384	600.830	0.442	0.000	2840
65536	9.00	524288	0.000	0.000	1.000	1349
65536	9.10	524288	0.000	0.000	1.000	542
65536	9.15	524288	0.000	0.000	1.000	903
65536	9.20	524288	0.000	0.000	1.000	1265
65536	9.25	524288	0.013	0.013	0.987	78
65536	9.30	524288	0.559	0.021	0.635	2089
65536	9.35	524288	4.722	0.359	0.089	79
65536	9.40	524288	18.911	0.164	0.000	1853
65536	9.42	524288	28.287	0.714	0.000	150
65536	9.44	524288	36.578	0.732	0.000	154
65536	9.45	524288	42.467	0.516	0.000	381
65536	9.50	524288	75.958	0.326	0.000	1557
65536	9.55	524288	114.524	0.381	0.000	1486
65536	9.57	524288	131.878	1.240	0.000	164
65536	9.60	524288	156.399	0.393	0.000	1687
